;massa_A;
t;x;y
33.424;0.272;9.285E-2
33.457;0.305;0.102
33.491;0.335;0.108
33.524;0.365;0.112
33.557;0.392;0.115
33.590;0.415;0.120
33.624;0.433;0.128
33.657;0.448;0.135
33.690;0.458;0.137
33.724;0.462;0.138
33.757;0.464;0.139
33.790;0.464;0.140
33.824;0.462;0.140
33.857;0.457;0.136
33.890;0.449;0.130
33.924;0.434;0.125
33.957;0.416;0.125
33.990;0.396;0.123
34.024;0.375;0.117
34.057;0.350;0.108
34.090;0.323;9.965E-2
34.124;0.290;9.245E-2
34.157;0.255;8.712E-2
34.190;0.217;8.189E-2
34.224;0.176;7.736E-2
34.257;0.135;7.487E-2
34.290;9.223E-2;7.558E-2
34.324;5.187E-2;7.756E-2
34.357;1.146E-2;7.805E-2
34.390;-2.893E-2;7.711E-2
34.424;-6.836E-2;7.750E-2
34.457;-0.106;8.459E-2
34.490;-0.142;9.437E-2
34.523;-0.177;0.102
34.557;-0.211;0.108
34.590;-0.243;0.114
34.623;-0.274;0.123
34.657;-0.301;0.131
34.690;-0.328;0.137
34.723;-0.349;0.142
34.757;-0.365;0.149
34.790;-0.376;0.156
34.823;-0.384;0.163
34.857;-0.389;0.165
34.890;-0.390;0.164
34.923;-0.389;0.161
34.957;-0.386;0.158
34.990;-0.380;0.155
35.023;-0.369;0.152
35.057;-0.356;0.147
35.090;-0.337;0.141
35.123;-0.316;0.135
35.157;-0.290;0.129
35.190;-0.264;0.122
35.223;-0.235;0.114
35.257;-0.202;0.105
35.290;-0.166;9.479E-2
35.323;-0.127;8.746E-2
35.357;-8.862E-2;8.451E-2
35.390;-4.865E-2;8.209E-2
35.423;-7.580E-3;7.872E-2
35.457;3.309E-2;7.459E-2
35.490;7.323E-2;7.245E-2
35.523;0.112;7.508E-2
35.556;0.150;7.747E-2
35.590;0.188;7.802E-2
35.623;0.226;8.146E-2
35.656;0.260;8.943E-2
35.690;0.294;9.959E-2
35.723;0.325;0.107
35.756;0.354;0.111
35.790;0.381;0.113
35.823;0.406;0.117
35.856;0.424;0.125
35.890;0.437;0.131
35.923;0.449;0.134
35.956;0.454;0.135
35.990;0.456;0.136
36.023;0.455;0.138
36.056;0.452;0.138
36.090;0.449;0.135
36.123;0.440;0.128
36.156;0.427;0.124
36.190;0.412;0.123
36.223;0.392;0.121
36.256;0.371;0.116
36.290;0.348;0.108
36.323;0.323;9.928E-2
36.356;0.291;9.226E-2
36.390;0.255;8.713E-2
36.423;0.217;8.205E-2
36.456;0.177;7.713E-2
36.490;0.136;7.406E-2
36.523;9.489E-2;7.470E-2
36.556;5.593E-2;7.742E-2
36.589;1.523E-2;7.879E-2
36.623;-2.363E-2;7.797E-2
36.656;-6.167E-2;7.745E-2
36.689;-9.861E-2;8.289E-2
36.723;-0.134;9.220E-2
36.756;-0.169;9.971E-2
36.789;-0.203;0.106
36.823;-0.235;0.111
36.856;-0.266;0.120
36.889;-0.294;0.130
36.923;-0.318;0.136
36.956;-0.340;0.140
36.989;-0.358;0.146
37.023;-0.369;0.153
37.056;-0.376;0.159
37.089;-0.380;0.161
37.123;-0.383;0.161
37.156;-0.383;0.158
37.189;-0.379;0.155
37.223;-0.373;0.154
37.256;-0.364;0.150
37.289;-0.351;0.145
37.323;-0.334;0.138
37.356;-0.313;0.133
37.389;-0.289;0.128
37.423;-0.263;0.122
37.456;-0.233;0.114
37.489;-0.200;0.105
37.522;-0.164;9.464E-2
37.556;-0.128;8.752E-2
37.589;-8.909E-2;8.424E-2
37.622;-4.954E-2;8.183E-2
37.656;-1.010E-2;7.870E-2
37.689;2.999E-2;7.472E-2
37.722;6.809E-2;7.277E-2
37.756;0.107;7.517E-2
37.789;0.144;7.771E-2
37.822;0.182;7.791E-2
37.856;0.219;8.004E-2
37.889;0.254;8.758E-2
37.922;0.286;9.752E-2
37.956;0.317;0.106
37.989;0.348;0.109
38.022;0.373;0.111
38.056;0.397;0.115
38.089;0.416;0.122
38.122;0.430;0.128
38.156;0.440;0.131
38.189;0.448;0.132
38.222;0.449;0.133
38.256;0.448;0.135
38.289;0.445;0.136
38.322;0.440;0.133
38.356;0.433;0.126
38.389;0.422;0.121
38.422;0.408;0.120
38.456;0.388;0.118
38.489;0.367;0.115
38.522;0.344;0.107
38.555;0.317;9.800E-2
38.589;0.286;9.123E-2
38.622;0.250;8.733E-2
38.655;0.213;8.247E-2
38.689;0.174;7.715E-2
38.722;0.133;7.315E-2
38.755;9.461E-2;7.389E-2
38.789;5.614E-2;7.725E-2
38.822;1.650E-2;7.862E-2
38.855;-2.210E-2;7.800E-2
38.889;-5.917E-2;7.736E-2
38.922;-9.559E-2;8.244E-2
38.955;-0.131;9.125E-2
38.989;-0.165;9.947E-2
39.022;-0.199;0.105
39.055;-0.232;0.110
39.089;-0.260;0.118
39.122;-0.287;0.128
39.155;-0.311;0.135
39.189;-0.332;0.138
39.222;-0.350;0.143
39.255;-0.360;0.149
39.289;-0.368;0.156
39.322;-0.372;0.158
39.355;-0.375;0.157
39.389;-0.375;0.155
39.422;-0.371;0.153
39.455;-0.365;0.151
39.489;-0.355;0.149
39.522;-0.343;0.143
39.555;-0.327;0.136
39.588;-0.307;0.130
39.622;-0.282;0.125
39.655;-0.255;0.120
39.688;-0.225;0.113
39.722;-0.193;0.103
39.755;-0.159;9.287E-2
39.788;-0.123;8.682E-2
39.822;-8.647E-2;8.412E-2
39.855;-4.836E-2;8.162E-2
39.888;-7.952E-3;7.773E-2
39.922;2.890E-2;7.361E-2
39.955;6.791E-2;7.266E-2
39.988;0.105;7.568E-2
40.022;0.143;7.751E-2
40.055;0.180;7.766E-2
40.088;0.218;7.961E-2
40.122;0.252;8.737E-2
40.155;0.284;9.727E-2
40.188;0.315;0.105
40.222;0.342;0.108
40.255;0.370;0.110
40.288;0.392;0.115
40.322;0.409;0.120
40.355;0.421;0.125
40.388;0.431;0.128
40.422;0.437;0.129
40.455;0.440;0.130
40.488;0.439;0.133
40.522;0.438;0.135
40.555;0.431;0.131
40.588;0.425;0.125
40.621;0.415;0.120
40.655;0.400;0.117
40.688;0.380;0.116
40.721;0.359;0.112
40.755;0.335;0.105
40.788;0.309;9.677E-2
40.821;0.278;9.058E-2
40.855;0.243;8.720E-2
40.888;0.205;8.299E-2
40.921;0.167;7.708E-2
40.955;0.128;7.258E-2
40.988;9.038E-2;7.288E-2
41.021;5.349E-2;7.690E-2
41.055;1.535E-2;7.859E-2
41.088;-2.246E-2;7.823E-2
41.121;-5.935E-2;7.766E-2
41.155;-9.424E-2;8.287E-2
41.188;-0.130;9.188E-2
41.221;-0.165;9.935E-2
41.255;-0.199;0.104
41.288;-0.230;0.108
41.321;-0.260;0.117
41.355;-0.284;0.128
41.388;-0.307;0.135
41.421;-0.327;0.138
41.455;-0.344;0.141
41.488;-0.354;0.146
41.521;-0.361;0.153
41.554;-0.364;0.156
41.588;-0.367;0.155
41.621;-0.366;0.151
41.654;-0.363;0.149
41.688;-0.357;0.148
41.721;-0.346;0.146
41.754;-0.333;0.141
41.788;-0.317;0.134
41.821;-0.299;0.127
41.854;-0.275;0.123
41.888;-0.248;0.117
41.921;-0.217;0.110
41.954;-0.184;0.100
41.988;-0.150;9.094E-2
42.021;-0.117;8.651E-2
42.054;-8.008E-2;8.449E-2
42.088;-4.225E-2;8.191E-2
42.121;-4.078E-3;7.728E-2
42.154;3.403E-2;7.217E-2
42.188;7.041E-2;7.216E-2
42.221;0.106;7.654E-2
42.254;0.144;7.883E-2
42.288;0.180;7.865E-2
42.321;0.217;7.970E-2
42.354;0.249;8.745E-2
42.388;0.281;9.749E-2
42.421;0.311;0.105
42.454;0.338;0.107
42.488;0.363;0.109
42.521;0.386;0.113
42.554;0.402;0.119
42.587;0.414;0.125
42.621;0.423;0.126
42.654;0.429;0.126
42.687;0.432;0.128
42.721;0.431;0.131
42.754;0.428;0.133
42.787;0.423;0.129
42.821;0.414;0.123
42.854;0.405;0.117
42.887;0.390;0.115
42.921;0.372;0.114
42.954;0.350;0.110
42.987;0.325;0.102
43.021;0.297;9.479E-2
43.054;0.267;8.953E-2
43.087;0.232;8.760E-2
43.121;0.196;8.406E-2
43.154;0.157;7.761E-2
43.187;0.119;7.251E-2
43.221;8.265E-2;7.307E-2
43.254;4.646E-2;7.709E-2
43.287;1.014E-2;7.850E-2
43.321;-2.623E-2;7.798E-2
43.354;-6.078E-2;7.797E-2
43.387;-9.727E-2;8.467E-2
43.421;-0.131;9.339E-2
43.454;-0.166;0.100
43.487;-0.200;0.104
43.520;-0.231;0.109
43.554;-0.259;0.117
43.587;-0.280;0.126
43.620;-0.301;0.133
43.654;-0.320;0.136
43.687;-0.335;0.138
43.720;-0.345;0.144
43.754;-0.350;0.149
43.787;-0.354;0.151
43.820;-0.358;0.150
43.854;-0.357;0.146
43.887;-0.354;0.145
43.920;-0.346;0.145
43.954;-0.334;0.143
43.987;-0.321;0.138
44.020;-0.306;0.130
44.054;-0.286;0.123
44.087;-0.261;0.119
44.120;-0.234;0.115
44.154;-0.204;0.107
44.187;-0.172;9.718E-2
44.220;-0.140;8.916E-2
44.254;-0.107;8.638E-2
44.287;-7.037E-2;8.509E-2
44.320;-3.353E-2;8.205E-2
44.354;3.242E-3;7.682E-2
44.387;3.930E-2;7.166E-2
44.420;7.507E-2;7.243E-2
44.454;0.111;7.741E-2
44.487;0.148;7.934E-2
44.520;0.184;7.839E-2
44.553;0.220;7.982E-2
44.587;0.250;8.785E-2
44.620;0.280;9.770E-2
44.653;0.308;0.103
44.687;0.335;0.106
44.720;0.361;0.107
44.753;0.380;0.111
44.787;0.395;0.117
44.820;0.406;0.122
44.853;0.414;0.123
44.887;0.421;0.123
44.920;0.423;0.125
44.953;0.421;0.128
44.987;0.416;0.128
45.020;0.410;0.125
45.053;0.402;0.119
45.087;0.391;0.115
45.120;0.376;0.112
45.153;0.356;0.110
45.187;0.333;0.105
45.220;0.307;9.701E-2
45.253;0.278;9.028E-2
45.287;0.247;8.734E-2
45.320;0.212;8.575E-2
45.353;0.177;8.213E-2
45.387;0.140;7.723E-2
45.420;0.104;7.197E-2
45.453;6.819E-2;7.261E-2
45.487;3.323E-2;7.662E-2
45.520;-2.259E-3;7.756E-2
45.553;-3.792E-2;7.758E-2
45.586;-7.314E-2;7.961E-2
45.620;-0.107;8.733E-2
45.653;-0.141;9.562E-2
45.686;-0.176;0.102
45.720;-0.208;0.105
45.753;-0.237;0.110
45.786;-0.261;0.118
45.820;-0.282;0.126
45.853;-0.300;0.131
45.886;-0.317;0.134
45.920;-0.329;0.136
45.953;-0.336;0.141
45.986;-0.342;0.146
46.020;-0.346;0.147
46.053;-0.349;0.145
46.086;-0.348;0.143
46.120;-0.343;0.142
46.153;-0.333;0.142
46.186;-0.321;0.139
46.220;-0.307;0.133
46.253;-0.290;0.125
46.286;-0.269;0.119
46.320;-0.244;0.115
46.353;-0.214;0.108
46.386;-0.184;0.100
46.420;-0.154;9.219E-2
46.453;-0.122;8.707E-2
46.486;-8.849E-2;8.479E-2
46.520;-5.334E-2;8.319E-2
46.553;-1.890E-2;7.940E-2
46.586;1.712E-2;7.492E-2
46.619;5.211E-2;7.146E-2
46.653;8.662E-2;7.261E-2
46.686;0.123;7.675E-2
46.719;0.161;7.799E-2
46.753;0.197;7.804E-2
46.786;0.230;8.238E-2
46.819;0.258;9.030E-2
46.853;0.285;9.772E-2
46.886;0.313;0.102
46.919;0.338;0.105
46.953;0.360;0.107
46.986;0.376;0.111
47.019;0.388;0.115
47.053;0.400;0.119
47.086;0.405;0.121
47.119;0.411;0.122
47.153;0.412;0.125
47.186;0.408;0.127
47.219;0.400;0.128
47.252;0.390;0.126
47.286;0.379;0.123
47.319;0.368;0.117
47.353;0.350;0.113
47.386;0.328;0.110
47.419;0.302;0.105
47.453;0.275;9.927E-2
47.486;0.247;9.401E-2
47.519;0.216;8.939E-2
47.552;0.182;8.774E-2
47.586;0.147;8.513E-2
47.619;0.111;8.022E-2
47.652;7.607E-2;7.733E-2
47.686;4.177E-2;7.838E-2
47.719;7.167E-3;8.163E-2
47.752;-2.856E-2;8.422E-2
47.786;-6.367E-2;8.512E-2
47.819;-9.781E-2;8.803E-2
47.852;-0.131;9.504E-2
47.886;-0.164;0.102
47.919;-0.195;0.108
47.952;-0.224;0.112
47.986;-0.250;0.118
48.019;-0.272;0.125
48.052;-0.292;0.132
48.086;-0.307;0.136
48.119;-0.321;0.138
48.152;-0.331;0.141
48.186;-0.339;0.145
48.219;-0.343;0.148
48.252;-0.345;0.148
48.286;-0.346;0.146
48.319;-0.344;0.144
48.352;-0.336;0.143
48.386;-0.324;0.141
48.419;-0.310;0.137
48.452;-0.293;0.131
48.486;-0.273;0.123
48.519;-0.251;0.117
48.552;-0.224;0.112
48.586;-0.196;0.107
48.619;-0.166;9.934E-2
48.652;-0.134;9.245E-2
48.685;-0.102;8.798E-2
48.719;-6.892E-2;8.614E-2
48.752;-3.376E-2;8.393E-2
48.785;1.220E-3;7.954E-2
48.819;3.692E-2;7.564E-2
48.852;7.156E-2;7.465E-2
48.885;0.108;7.791E-2
48.919;0.144;8.056E-2
48.952;0.180;8.137E-2
48.985;0.213;8.368E-2
49.019;0.243;8.955E-2
49.052;0.270;9.707E-2
49.085;0.297;0.102
49.119;0.322;0.104
49.152;0.344;0.107
49.185;0.361;0.111
49.219;0.375;0.115
49.252;0.388;0.119
49.285;0.397;0.122
49.319;0.403;0.123
49.352;0.409;0.125
49.385;0.407;0.125
49.419;0.403;0.125
49.452;0.395;0.122
49.485;0.385;0.118
49.519;0.372;0.113
49.552;0.357;0.109
49.585;0.336;0.107
49.618;0.312;0.103
49.652;0.285;9.749E-2
49.685;0.260;9.159E-2
49.718;0.231;8.700E-2
49.752;0.199;8.423E-2
49.785;0.165;8.161E-2
49.818;0.130;7.828E-2
49.852;9.637E-2;7.461E-2
49.885;6.236E-2;7.459E-2
49.918;2.723E-2;7.762E-2
49.952;-8.901E-3;7.938E-2
49.985;-4.469E-2;7.999E-2
50.018;-7.869E-2;8.254E-2
50.052;-0.111;8.809E-2
50.085;-0.143;9.587E-2
50.118;-0.173;0.101
50.152;-0.204;0.106
50.185;-0.231;0.110
50.218;-0.253;0.116
50.252;-0.272;0.123
50.285;-0.290;0.128
50.318;-0.305;0.131
50.352;-0.317;0.134
50.385;-0.327;0.138
50.418;-0.332;0.141
50.452;-0.335;0.143
50.485;-0.338;0.142
50.518;-0.336;0.139
50.552;-0.330;0.138
50.585;-0.319;0.136
50.618;-0.305;0.133
50.651;-0.289;0.128
50.685;-0.270;0.121
50.718;-0.250;0.115
50.751;-0.225;0.110
50.785;-0.197;0.105
50.818;-0.167;9.757E-2
50.851;-0.138;9.033E-2
50.885;-0.109;8.678E-2
50.918;-7.581E-2;8.477E-2
50.951;-4.082E-2;8.264E-2
50.985;-6.729E-3;7.865E-2
51.018;2.919E-2;7.481E-2
51.051;6.406E-2;7.246E-2
51.085;9.856E-2;7.487E-2
51.118;0.133;7.742E-2
51.151;0.169;7.893E-2
51.185;0.202;8.039E-2
51.218;0.232;8.657E-2
51.251;0.259;9.400E-2
51.285;0.285;9.821E-2
51.318;0.311;0.101
51.351;0.334;0.102
51.385;0.354;0.107
51.418;0.369;0.112
51.451;0.380;0.116
51.485;0.390;0.118
51.518;0.398;0.120
51.551;0.403;0.122
51.584;0.403;0.123
51.618;0.400;0.122
51.651;0.394;0.120
51.684;0.383;0.115
51.718;0.372;0.112
51.751;0.356;0.108
51.784;0.337;0.105
51.818;0.313;0.101
51.851;0.289;9.649E-2
51.884;0.262;9.187E-2
51.918;0.235;8.703E-2
51.951;0.205;8.274E-2
51.984;0.173;8.012E-2
52.018;0.141;7.731E-2
52.051;0.106;7.465E-2
52.084;7.299E-2;7.428E-2
52.118;3.834E-2;7.582E-2
52.151;2.760E-3;7.746E-2
52.184;-3.354E-2;7.811E-2
52.218;-6.860E-2;8.041E-2
52.251;-0.102;8.570E-2
52.284;-0.134;9.241E-2
52.318;-0.163;9.792E-2
52.351;-0.192;0.103
52.384;-0.219;0.108
52.418;-0.241;0.114
52.451;-0.263;0.119
52.484;-0.281;0.124
52.518;-0.296;0.127
52.551;-0.310;0.132
52.584;-0.319;0.136
52.617;-0.325;0.139
52.651;-0.329;0.141
52.684;-0.331;0.141
52.717;-0.330;0.139
52.751;-0.326;0.136
52.784;-0.318;0.135
52.817;-0.304;0.132
52.851;-0.288;0.127
52.884;-0.270;0.122
52.917;-0.248;0.116
52.951;-0.225;0.110
52.984;-0.199;0.105
53.017;-0.171;9.788E-2
53.051;-0.143;9.173E-2
53.084;-0.113;8.731E-2
53.117;-8.164E-2;8.451E-2
53.151;-4.746E-2;8.247E-2
53.184;-1.301E-2;7.950E-2
53.217;2.292E-2;7.585E-2
53.251;5.717E-2;7.277E-2
53.284;9.194E-2;7.380E-2
53.317;0.126;7.671E-2
53.351;0.161;7.774E-2
53.384;0.194;7.971E-2
53.417;0.225;8.492E-2
53.451;0.252;9.172E-2
53.484;0.278;9.683E-2
53.517;0.303;9.948E-2
53.551;0.325;0.101
53.584;0.346;0.105
53.617;0.362;0.109
53.650;0.375;0.114
53.684;0.385;0.117
53.717;0.394;0.120
53.750;0.401;0.122
53.784;0.401;0.123
53.817;0.399;0.122
53.850;0.394;0.119
53.884;0.384;0.116
53.917;0.373;0.112
53.950;0.357;0.109
53.984;0.338;0.105
54.017;0.315;0.100
54.050;0.291;9.681E-2
54.084;0.264;9.199E-2
54.117;0.237;8.766E-2
54.150;0.209;8.340E-2
54.184;0.179;7.970E-2
54.217;0.147;7.720E-2
54.250;0.114;7.519E-2
54.284;8.138E-2;7.424E-2
54.317;4.707E-2;7.530E-2
54.350;1.143E-2;7.721E-2
54.384;-2.494E-2;7.773E-2
54.417;-6.096E-2;7.977E-2
54.450;-9.490E-2;8.487E-2
54.484;-0.125;9.097E-2
54.517;-0.156;9.683E-2
54.550;-0.183;0.101
54.584;-0.210;0.106
54.617;-0.234;0.112
54.650;-0.253;0.117
54.683;-0.272;0.122
54.717;-0.287;0.125
54.750;-0.303;0.129
54.783;-0.311;0.134
54.817;-0.320;0.137
54.850;-0.326;0.139
54.883;-0.329;0.140
54.917;-0.328;0.139
54.950;-0.325;0.137
54.983;-0.317;0.135
55.017;-0.303;0.131
55.050;-0.288;0.127
55.083;-0.269;0.122
55.117;-0.249;0.117
55.150;-0.227;0.112
55.183;-0.202;0.106
55.217;-0.176;9.913E-2
55.250;-0.147;9.334E-2
55.283;-0.119;8.849E-2
55.317;-8.887E-2;8.561E-2
55.350;-5.577E-2;8.262E-2
55.383;-2.169E-2;7.970E-2
55.417;1.428E-2;7.695E-2
55.450;4.759E-2;7.429E-2
55.483;8.318E-2;7.394E-2
55.517;0.118;7.568E-2
55.550;0.153;7.718E-2
55.583;0.186;7.931E-2
55.616;0.216;8.456E-2
55.650;0.242;9.011E-2
55.683;0.267;9.489E-2
55.716;0.292;9.708E-2
55.750;0.316;9.946E-2
55.783;0.335;0.103
55.816;0.352;0.108
55.850;0.365;0.111
55.883;0.377;0.114
55.916;0.387;0.117
55.950;0.393;0.120
55.983;0.395;0.121
56.016;0.393;0.120
56.050;0.389;0.118
56.083;0.381;0.115
56.116;0.371;0.111
56.150;0.355;0.108
56.183;0.338;0.105
56.216;0.314;0.100
56.250;0.290;9.688E-2
56.283;0.264;9.262E-2
56.316;0.239;8.801E-2
56.350;0.212;8.411E-2
56.383;0.184;8.006E-2
56.416;0.153;7.762E-2
56.450;0.121;7.540E-2
56.483;8.799E-2;7.450E-2
56.516;5.480E-2;7.488E-2
56.550;1.947E-2;7.652E-2
56.583;-1.676E-2;7.742E-2
56.616;-5.272E-2;7.924E-2
56.649;-8.640E-2;8.433E-2
56.683;-0.118;8.974E-2
56.716;-0.146;9.534E-2
56.749;-0.176;9.959E-2
56.783;-0.201;0.105
56.816;-0.224;0.110
56.849;-0.243;0.116
56.883;-0.263;0.120
56.916;-0.279;0.124
56.949;-0.295;0.127
56.983;-0.307;0.132
57.016;-0.314;0.136
57.049;-0.321;0.138
57.083;-0.324;0.138
57.116;-0.325;0.138
57.149;-0.321;0.136
57.183;-0.313;0.134
57.216;-0.302;0.131
57.249;-0.286;0.125
57.283;-0.267;0.121
57.316;-0.250;0.117
57.349;-0.227;0.112
57.383;-0.203;0.106
57.416;-0.178;9.850E-2
57.449;-0.152;9.279E-2
57.483;-0.125;8.871E-2
57.516;-9.554E-2;8.621E-2
57.549;-6.310E-2;8.323E-2
57.583;-2.925E-2;7.968E-2
57.616;6.734E-3;7.707E-2
57.649;4.054E-2;7.494E-2
57.682;7.529E-2;7.395E-2
57.716;0.110;7.463E-2
57.749;0.144;7.694E-2
57.782;0.177;7.813E-2
57.816;0.207;8.271E-2
57.849;0.233;8.806E-2
57.882;0.258;9.287E-2
57.916;0.283;9.537E-2
57.949;0.306;9.739E-2
57.982;0.327;0.100
58.016;0.344;0.105
58.049;0.359;0.109
58.082;0.371;0.113
58.116;0.381;0.115
58.149;0.388;0.118
58.182;0.391;0.120
58.216;0.392;0.120
58.249;0.387;0.117
58.282;0.381;0.114
58.316;0.368;0.111
58.349;0.355;0.108
58.382;0.338;0.105
58.416;0.317;0.100
58.449;0.294;9.648E-2
58.482;0.268;9.254E-2
58.516;0.244;8.927E-2
58.549;0.218;8.533E-2
58.582;0.190;8.037E-2
58.615;0.160;7.745E-2
58.649;0.128;7.575E-2
58.682;9.569E-2;7.425E-2
58.715;6.309E-2;7.484E-2
58.749;2.754E-2;7.579E-2
58.782;-8.490E-3;7.681E-2
58.815;-4.345E-2;7.797E-2
58.849;-7.705E-2;8.229E-2
58.882;-0.109;8.753E-2
58.915;-0.137;9.325E-2
58.949;-0.166;9.742E-2
58.982;-0.193;0.102
59.015;-0.215;0.108
59.049;-0.235;0.113
59.082;-0.255;0.117
59.115;-0.271;0.121
59.149;-0.288;0.125
59.182;-0.301;0.129
59.215;-0.308;0.134
59.249;-0.315;0.136
59.282;-0.318;0.136
59.315;-0.319;0.136
59.349;-0.318;0.135
59.382;-0.311;0.133
59.415;-0.301;0.130
59.449;-0.286;0.126
59.482;-0.269;0.121
59.515;-0.251;0.117
59.549;-0.231;0.113
59.582;-0.209;0.107
59.615;-0.185;0.100
59.648;-0.159;9.440E-2
59.682;-0.132;9.012E-2
59.715;-0.103;8.723E-2
59.748;-7.160E-2;8.415E-2
59.782;-3.743E-2;8.020E-2
59.815;-3.510E-3;7.758E-2
59.848;3.080E-2;7.515E-2
59.882;6.451E-2;7.401E-2
59.915;9.873E-2;7.427E-2
59.948;0.133;7.628E-2
59.982;0.166;7.749E-2
60.015;0.196;8.139E-2
60.048;0.223;8.736E-2
60.082;0.248;9.183E-2
60.115;0.273;9.463E-2
60.148;0.297;9.693E-2
60.182;0.319;9.959E-2
60.215;0.337;0.104
60.248;0.351;0.108
60.282;0.363;0.111
60.315;0.376;0.114
60.348;0.381;0.116
60.382;0.387;0.119
60.415;0.387;0.119
60.448;0.385;0.117
60.482;0.377;0.113
60.515;0.369;0.110
60.548;0.355;0.107
60.581;0.339;0.105
60.615;0.319;0.101
60.648;0.297;9.668E-2
60.681;0.273;9.262E-2
60.715;0.249;8.935E-2
60.748;0.224;8.665E-2
60.781;0.197;8.188E-2
60.815;0.167;7.802E-2
60.848;0.136;7.616E-2
60.881;0.103;7.504E-2
60.915;7.072E-2;7.503E-2
60.948;3.660E-2;7.572E-2
60.981;1.827E-3;7.677E-2
61.015;-3.309E-2;7.757E-2
61.048;-6.691E-2;8.101E-2
61.081;-9.846E-2;8.694E-2
61.115;-0.128;9.209E-2
61.148;-0.156;9.653E-2
61.181;-0.182;0.100
61.215;-0.205;0.106
61.248;-0.226;0.111
61.281;-0.246;0.116
61.315;-0.263;0.118
61.348;-0.280;0.123
61.381;-0.294;0.127
61.415;-0.304;0.132
61.448;-0.310;0.135
61.481;-0.314;0.135
61.515;-0.316;0.135
61.548;-0.315;0.135
61.581;-0.309;0.133
61.614;-0.301;0.130
61.648;-0.289;0.127
61.681;-0.272;0.123
61.714;-0.253;0.118
61.748;-0.235;0.115
61.781;-0.214;0.109
61.814;-0.191;0.102
61.848;-0.166;9.670E-2
61.881;-0.138;9.180E-2
61.914;-0.110;8.877E-2
61.948;-7.900E-2;8.599E-2
61.981;-4.742E-2;8.222E-2
62.014;-1.347E-2;7.908E-2
62.048;2.000E-2;7.705E-2
62.081;5.463E-2;7.395E-2
62.114;8.746E-2;7.426E-2
62.148;0.121;7.524E-2
62.181;0.153;7.714E-2
62.214;0.184;7.942E-2
62.248;0.212;8.468E-2
62.281;0.238;8.961E-2
62.314;0.262;9.274E-2
62.348;0.287;9.481E-2
62.381;0.309;9.727E-2
62.414;0.328;0.101
62.448;0.344;0.105
62.481;0.356;0.109
62.514;0.367;0.111
62.548;0.375;0.113
62.581;0.381;0.115
62.614;0.383;0.116
62.647;0.381;0.115
62.681;0.376;0.112
62.714;0.367;0.108
62.747;0.356;0.107
62.781;0.341;0.105
62.814;0.324;0.101
62.847;0.302;9.685E-2
62.881;0.278;9.255E-2
62.914;0.255;8.936E-2
62.947;0.230;8.684E-2
62.981;0.203;8.231E-2
63.014;0.174;7.805E-2
63.047;0.143;7.572E-2
63.081;0.112;7.432E-2
63.114;7.955E-2;7.459E-2
63.147;4.693E-2;7.487E-2
63.181;1.267E-2;7.530E-2
63.214;-2.238E-2;7.622E-2
63.247;-5.612E-2;7.858E-2
63.281;-8.722E-2;8.463E-2
63.314;-0.117;8.970E-2
63.347;-0.145;9.452E-2
63.381;-0.172;9.803E-2
63.414;-0.196;0.103
63.447;-0.218;0.109
63.481;-0.238;0.113
63.514;-0.255;0.116
63.547;-0.272;0.120
63.581;-0.287;0.125
63.614;-0.298;0.129
63.647;-0.304;0.133
63.680;-0.308;0.133
63.714;-0.310;0.133
63.747;-0.311;0.132
63.780;-0.308;0.132
63.814;-0.301;0.130
63.847;-0.288;0.126
63.880;-0.274;0.123
63.914;-0.257;0.118
63.947;-0.239;0.115
63.980;-0.219;0.109
64.014;-0.197;0.103
64.047;-0.172;9.718E-2
64.080;-0.146;9.182E-2
64.114;-0.117;8.802E-2
64.147;-8.792E-2;8.533E-2
64.180;-5.650E-2;8.200E-2
64.214;-2.422E-2;7.881E-2
64.247;9.921E-3;7.673E-2
64.280;4.289E-2;7.428E-2
64.314;7.534E-2;7.310E-2
64.347;0.108;7.394E-2
64.380;0.141;7.610E-2
64.414;0.172;7.814E-2
64.447;0.201;8.223E-2
64.480;0.227;8.769E-2
64.514;0.252;9.165E-2
64.547;0.277;9.398E-2
64.580;0.299;9.582E-2
64.613;0.319;9.815E-2
64.647;0.336;0.103
64.680;0.350;0.107
64.713;0.361;0.110
64.747;0.370;0.112
64.780;0.376;0.115
64.813;0.379;0.115
64.847;0.379;0.115
64.880;0.374;0.113
64.913;0.368;0.109
64.947;0.357;0.107
64.980;0.343;0.105
65.013;0.326;0.103
65.047;0.306;9.800E-2
65.080;0.284;9.363E-2
65.113;0.260;9.005E-2
65.147;0.236;8.736E-2
65.180;0.210;8.367E-2
65.213;0.182;7.928E-2
65.247;0.152;7.699E-2
65.280;0.121;7.484E-2
65.313;8.977E-2;7.485E-2
65.347;5.758E-2;7.532E-2
65.380;2.424E-2;7.542E-2
65.413;-1.009E-2;7.545E-2
65.447;-4.350E-2;7.720E-2
65.480;-7.603E-2;8.222E-2
65.513;-0.106;8.751E-2
65.547;-0.134;9.232E-2
65.580;-0.161;9.595E-2
65.613;-0.187;0.100
65.646;-0.209;0.106
65.680;-0.229;0.111
65.713;-0.248;0.115
65.746;-0.265;0.117
65.780;-0.279;0.122
65.813;-0.290;0.126
65.846;-0.299;0.130
65.880;-0.302;0.132
65.913;-0.306;0.131
65.946;-0.307;0.131
