;massa_A;
32.690;-0.177;9.631E-2
32.724;-0.187;9.607E-2
32.757;-0.198;9.635E-2
32.790;-0.211;9.915E-2
32.824;-0.222;0.104
32.857;-0.230;0.107
32.890;-0.234;0.106
32.923;-0.234;0.104
32.957;-0.229;0.104
32.990;-0.220;0.103
33.023;-0.216;0.103
33.057;-0.212;0.102
33.090;-0.202;9.716E-2
33.123;-0.189;9.360E-2
33.157;-0.170;9.172E-2
33.190;-0.189;9.361E-2
33.223;-0.170;9.043E-2
33.257;-0.114;8.557E-2
33.290;-9.666E-2;8.257E-2
33.323;-7.809E-2;7.943E-2
33.357;-5.264E-2;7.779E-2
33.390;-2.402E-2;7.735E-2
33.423;4.901E-3;7.456E-2
33.457;2.930E-2;7.262E-2
33.490;5.127E-2;7.385E-2
33.523;7.207E-2;7.426E-2
33.557;9.533E-2;7.516E-2
33.590;0.123;7.751E-2
33.623;0.151;7.803E-2
33.657;0.175;7.785E-2
33.690;0.193;8.054E-2
33.723;0.207;8.395E-2
33.757;0.223;8.576E-2
33.790;0.241;8.756E-2
33.823;0.259;9.126E-2
33.856;0.276;9.370E-2
33.890;0.288;9.378E-2
33.923;0.292;9.602E-2
33.956;0.292;9.740E-2
33.990;0.295;9.652E-2
34.023;0.300;9.770E-2
34.056;0.303;9.754E-2
34.090;0.303;9.603E-2
34.123;0.297;9.666E-2
34.156;0.284;9.599E-2
34.190;0.271;9.214E-2
34.223;0.259;8.937E-2
34.256;0.247;8.914E-2
34.290;0.236;8.558E-2
34.323;0.219;8.389E-2
34.356;0.199;8.348E-2
34.390;0.176;7.748E-2
34.423;0.150;7.248E-2
34.456;0.128;7.504E-2
34.490;0.110;7.514E-2
34.523;8.901E-2;7.257E-2
34.556;6.569E-2;7.222E-2
34.590;3.966E-2;7.094E-2
34.623;1.083E-2;6.932E-2
34.656;-1.632E-2;7.454E-2
34.690;-3.786E-2;7.771E-2
34.723;-5.471E-2;7.713E-2
34.756;-6.988E-2;7.775E-2
34.790;-9.169E-2;7.926E-2
34.823;-0.116;8.317E-2
34.856;-0.139;8.826E-2
34.889;-0.155;9.147E-2
34.923;-0.166;9.040E-2
34.956;-0.173;9.103E-2
34.989;-0.180;9.199E-2
35.023;-0.190;9.399E-2
35.056;-0.201;9.865E-2
35.089;-0.209;0.100
35.123;-0.212;9.727E-2
35.156;-0.209;9.588E-2
35.189;-0.199;9.591E-2
35.223;-0.194;9.561E-2
35.256;-0.191;9.635E-2
35.289;-0.187;9.567E-2
35.323;-0.177;9.151E-2
35.356;-0.164;8.978E-2
35.389;-0.143;8.946E-2
35.423;-0.124;8.659E-2
35.456;-0.106;8.371E-2
35.489;-9.288E-2;8.202E-2
35.523;-7.851E-2;7.942E-2
35.556;-5.922E-2;7.662E-2
35.589;-3.269E-2;7.752E-2
35.623;-5.364E-3;7.612E-2
35.656;2.177E-2;7.254E-2
35.689;4.164E-2;7.344E-2
35.723;5.803E-2;7.493E-2
35.756;7.637E-2;7.420E-2
35.789;0.100;7.621E-2
35.823;0.127;7.836E-2
35.856;0.154;7.663E-2
35.889;0.173;7.917E-2
35.922;0.185;8.316E-2
35.956;0.197;8.271E-2
35.989;0.210;8.476E-2
36.022;0.225;8.782E-2
36.056;0.243;8.895E-2
36.089;0.259;9.094E-2
36.122;0.267;9.400E-2
36.156;0.269;9.341E-2
36.189;0.269;9.305E-2
36.222;0.269;9.415E-2
36.256;0.273;9.371E-2
36.289;0.277;9.339E-2
36.322;0.274;9.425E-2
36.356;0.269;9.287E-2
36.389;0.256;9.114E-2
36.422;0.244;9.076E-2
36.456;0.233;8.744E-2
36.489;0.223;8.589E-2
36.522;0.215;8.597E-2
36.556;0.202;8.426E-2
36.589;0.181;8.025E-2
36.622;0.159;7.883E-2
36.656;0.137;7.709E-2
36.689;0.118;7.464E-2
36.722;0.103;7.551E-2
36.756;8.644E-2;7.643E-2
36.789;6.569E-2;7.459E-2
36.822;4.038E-2;7.321E-2
36.856;1.185E-2;7.469E-2
36.889;-1.181E-2;7.568E-2
36.922;-2.964E-2;7.712E-2
36.955;-4.198E-2;7.912E-2
36.989;-5.615E-2;7.987E-2
37.022;-7.606E-2;7.991E-2
37.055;-9.807E-2;8.335E-2
37.089;-0.119;8.828E-2
37.122;-0.133;8.842E-2
37.155;-0.141;8.849E-2
37.189;-0.145;9.050E-2
37.222;-0.150;8.953E-2
37.255;-0.161;9.005E-2
37.289;-0.172;9.466E-2
37.322;-0.180;9.597E-2
37.355;-0.180;9.423E-2
37.389;-0.176;9.406E-2
37.422;-0.169;9.339E-2
37.455;-0.164;9.078E-2
37.489;-0.160;9.117E-2
37.522;-0.157;9.204E-2
37.555;-0.153;8.849E-2
37.589;-0.142;8.659E-2
37.622;-0.126;8.763E-2
37.655;-0.108;8.460E-2
37.689;-9.272E-2;8.145E-2
37.722;-7.922E-2;8.266E-2
37.755;-6.673E-2;7.942E-2
37.789;-5.026E-2;7.615E-2
37.822;-2.790E-2;7.844E-2
37.855;-4.624E-3;7.534E-2
37.888;1.918E-2;7.255E-2
37.922;3.727E-2;7.412E-2
37.955;5.223E-2;7.509E-2
37.988;6.772E-2;7.350E-2
38.022;8.623E-2;7.508E-2
38.055;0.111;7.777E-2
38.088;0.136;7.484E-2
38.122;0.155;7.718E-2
38.155;0.165;8.131E-2
38.188;0.174;7.922E-2
38.222;0.183;7.969E-2
38.255;0.197;8.378E-2
38.288;0.214;8.441E-2
38.322;0.228;8.541E-2
38.355;0.237;8.758E-2
38.388;0.237;8.824E-2
38.422;0.234;8.709E-2
38.455;0.231;8.637E-2
38.488;0.235;8.675E-2
38.522;0.240;8.845E-2
38.555;0.240;8.845E-2
38.588;0.233;8.646E-2
38.622;0.221;8.506E-2
38.655;0.209;8.441E-2
38.688;0.197;8.232E-2
38.722;0.188;8.106E-2
38.755;0.179;8.127E-2
38.788;0.168;7.822E-2
38.822;0.152;7.619E-2
38.855;0.130;7.644E-2
38.888;0.111;7.601E-2
38.922;9.529E-2;7.479E-2
38.955;8.018E-2;7.496E-2
38.988;6.527E-2;7.463E-2
39.022;4.530E-2;7.249E-2
39.055;2.299E-2;7.402E-2
39.088;2.665E-4;7.628E-2
39.122;-1.801E-2;7.495E-2
39.155;-3.099E-2;7.569E-2
39.188;-4.224E-2;7.806E-2
39.222;-5.672E-2;7.788E-2
39.255;-7.500E-2;7.965E-2
39.288;-9.396E-2;8.447E-2
39.322;-0.110;8.556E-2
39.355;-0.122;8.510E-2
39.388;-0.125;8.603E-2
39.421;-0.128;8.713E-2
39.455;-0.132;8.625E-2
39.488;-0.139;8.941E-2
39.521;-0.147;9.091E-2
39.555;-0.154;8.802E-2
39.588;-0.152;8.870E-2
39.621;-0.146;9.057E-2
39.655;-0.139;8.774E-2
39.688;-0.133;8.726E-2
39.721;-0.128;8.816E-2
39.755;-0.125;8.580E-2
39.788;-0.119;8.495E-2
39.821;-0.107;8.545E-2
39.855;-9.066E-2;8.347E-2
39.888;-7.461E-2;8.036E-2
39.921;-6.161E-2;7.877E-2
39.955;-4.679E-2;7.730E-2
39.988;-3.440E-2;7.599E-2
40.021;-1.753E-2;7.517E-2
40.055;1.676E-3;7.499E-2
40.088;2.166E-2;7.417E-2
40.121;4.069E-2;7.423E-2
40.155;5.626E-2;7.449E-2
40.188;7.196E-2;7.459E-2
40.221;8.830E-2;7.566E-2
40.255;0.107;7.680E-2
40.288;0.127;7.608E-2
40.321;0.145;7.737E-2
40.355;0.156;7.825E-2
40.388;0.165;7.926E-2
40.421;0.174;8.075E-2
40.454;0.186;8.157E-2
40.488;0.199;8.276E-2
40.521;0.210;8.488E-2
40.554;0.216;8.591E-2
40.588;0.219;8.580E-2
40.621;0.218;8.635E-2
40.654;0.217;8.600E-2
40.688;0.219;8.478E-2
40.721;0.220;8.563E-2
40.754;0.220;8.614E-2
40.788;0.217;8.546E-2
40.821;0.209;8.532E-2
40.854;0.199;8.348E-2
40.888;0.188;7.991E-2
40.921;0.179;7.927E-2
40.954;0.169;8.038E-2
40.988;0.160;7.919E-2
41.021;0.147;7.689E-2
41.054;0.130;7.536E-2
41.088;0.114;7.425E-2
41.121;9.761E-2;7.444E-2
41.154;8.345E-2;7.575E-2
41.188;6.733E-2;7.478E-2
41.221;5.073E-2;7.248E-2
41.254;3.154E-2;7.243E-2
41.288;1.216E-2;7.412E-2
41.321;-4.848E-3;7.459E-2
41.354;-1.810E-2;7.584E-2
41.388;-3.045E-2;7.632E-2
41.421;-4.470E-2;7.548E-2
41.454;-6.057E-2;7.706E-2
41.487;-7.783E-2;8.196E-2
41.521;-9.125E-2;8.326E-2
41.554;-0.103;8.435E-2
41.587;-0.110;8.507E-2
41.621;-0.114;8.411E-2
41.654;-0.121;8.460E-2
41.687;-0.127;8.753E-2
41.721;-0.132;8.868E-2
41.754;-0.136;8.804E-2
41.787;-0.136;8.790E-2
41.821;-0.132;8.682E-2
41.854;-0.126;8.569E-2
41.887;-0.120;8.568E-2
41.921;-0.116;8.540E-2
41.954;-0.112;8.453E-2
41.987;-0.103;8.324E-2
42.021;-9.217E-2;8.265E-2
42.054;-7.938E-2;8.215E-2
42.087;-6.324E-2;8.001E-2
42.121;-4.912E-2;7.752E-2
42.154;-3.670E-2;7.625E-2
42.187;-2.238E-2;7.493E-2
42.221;-8.446E-3;7.503E-2
42.254;9.145E-3;7.510E-2
42.287;2.637E-2;7.397E-2
42.321;4.327E-2;7.373E-2
42.354;5.845E-2;7.435E-2
42.387;7.372E-2;7.469E-2
42.420;8.942E-2;7.649E-2
42.454;0.106;7.708E-2
42.487;0.122;7.556E-2
42.520;0.138;7.708E-2
42.554;0.149;7.750E-2
42.587;0.157;7.804E-2
42.620;0.166;7.997E-2
42.654;0.176;8.070E-2
42.687;0.188;8.031E-2
42.720;0.198;8.187E-2
42.754;0.202;8.358E-2
42.787;0.205;8.414E-2
42.820;0.205;8.391E-2
42.854;0.204;8.355E-2
42.887;0.204;8.227E-2
42.920;0.204;8.248E-2
42.954;0.202;8.300E-2
42.987;0.196;8.199E-2
43.020;0.186;8.022E-2
43.054;0.176;7.923E-2
43.087;0.165;7.785E-2
43.120;0.157;7.697E-2
43.154;0.147;7.696E-2
43.187;0.137;7.641E-2
43.220;0.123;7.467E-2
43.254;0.107;7.453E-2
43.287;9.005E-2;7.458E-2
43.320;7.366E-2;7.456E-2
43.354;5.732E-2;7.438E-2
43.387;4.249E-2;7.351E-2
43.420;2.688E-2;7.394E-2
43.453;1.213E-2;7.456E-2
43.487;-3.099E-3;7.491E-2
43.520;-1.816E-2;7.545E-2
43.553;-3.329E-2;7.662E-2
43.587;-4.784E-2;7.718E-2
43.620;-6.038E-2;7.914E-2
43.653;-7.081E-2;8.105E-2
43.687;-8.385E-2;8.207E-2
43.720;-9.293E-2;8.365E-2
43.753;-0.101;8.443E-2
43.787;-0.108;8.469E-2
43.820;-0.112;8.574E-2
43.853;-0.117;8.597E-2
43.887;-0.120;8.558E-2
43.920;-0.121;8.566E-2
43.953;-0.122;8.586E-2
43.987;-0.119;8.548E-2
44.020;-0.114;8.545E-2
44.053;-0.110;8.491E-2
44.087;-0.102;8.396E-2
44.120;-9.579E-2;8.321E-2
44.153;-8.716E-2;8.297E-2
44.187;-7.589E-2;8.076E-2
44.220;-6.397E-2;7.841E-2
44.253;-5.144E-2;7.679E-2
44.287;-3.834E-2;7.619E-2
44.320;-2.336E-2;7.507E-2
44.353;-9.625E-3;7.483E-2
44.387;4.200E-3;7.439E-2
44.420;1.929E-2;7.326E-2
44.453;3.436E-2;7.343E-2
44.486;4.854E-2;7.460E-2
44.520;6.425E-2;7.455E-2
44.553;7.979E-2;7.462E-2
44.586;9.613E-2;7.565E-2
44.620;0.110;7.464E-2
44.653;0.123;7.546E-2
44.686;0.135;7.821E-2
44.720;0.146;7.686E-2
44.753;0.156;7.663E-2
44.786;0.164;7.908E-2
44.820;0.172;7.972E-2
44.853;0.180;8.052E-2
44.886;0.188;8.248E-2
44.920;0.193;8.152E-2
44.953;0.196;8.106E-2
44.986;0.196;8.301E-2
45.020;0.196;8.297E-2
45.053;0.196;8.238E-2
45.086;0.193;8.250E-2
45.120;0.189;8.050E-2
45.153;0.182;7.890E-2
45.186;0.173;8.083E-2
45.220;0.166;8.044E-2
45.253;0.158;7.681E-2
45.286;0.147;7.538E-2
45.320;0.138;7.529E-2
45.353;0.128;7.422E-2
45.386;0.115;7.417E-2
45.419;9.903E-2;7.416E-2
45.453;8.477E-2;7.268E-2
45.486;6.924E-2;7.222E-2
45.519;5.473E-2;7.211E-2
45.553;4.022E-2;7.183E-2
45.586;2.591E-2;7.251E-2
45.619;1.271E-2;7.243E-2
45.653;-1.953E-3;7.161E-2
45.686;-1.583E-2;7.216E-2
45.719;-2.818E-2;7.505E-2
45.753;-4.054E-2;7.537E-2
45.786;-5.303E-2;7.702E-2
45.819;-6.448E-2;7.777E-2
45.853;-7.538E-2;7.701E-2
45.886;-8.458E-2;7.950E-2
45.919;-9.110E-2;8.292E-2
45.953;-9.761E-2;8.280E-2
45.986;-0.102;8.267E-2
46.019;-0.105;8.292E-2
46.053;-0.109;8.206E-2
46.086;-0.110;8.295E-2
46.119;-0.111;8.506E-2
46.153;-0.108;8.411E-2
46.186;-0.106;8.201E-2
46.219;-0.102;8.266E-2
46.253;-9.803E-2;8.251E-2
46.286;-9.186E-2;8.219E-2
46.319;-8.414E-2;8.296E-2
46.353;-7.605E-2;8.014E-2
46.386;-6.576E-2;7.681E-2
46.419;-5.446E-2;7.671E-2
46.452;-4.186E-2;7.702E-2
46.486;-3.048E-2;7.646E-2
46.519;-1.758E-2;7.532E-2
46.552;-3.879E-3;7.396E-2
46.586;1.005E-2;7.276E-2
46.619;2.253E-2;7.315E-2
46.652;3.553E-2;7.440E-2
46.686;4.941E-2;7.370E-2
46.719;6.399E-2;7.304E-2
46.752;7.796E-2;7.333E-2
46.786;9.315E-2;7.434E-2
46.819;0.106;7.481E-2
46.852;0.118;7.700E-2
46.886;0.128;7.711E-2
46.919;0.138;7.483E-2
46.952;0.147;7.582E-2
46.986;0.155;7.757E-2
47.019;0.162;7.831E-2
47.052;0.169;7.943E-2
47.086;0.175;7.957E-2
47.119;0.179;7.801E-2
47.152;0.183;7.922E-2
47.186;0.185;8.156E-2
47.219;0.185;8.073E-2
47.252;0.185;8.006E-2
47.286;0.183;8.011E-2
47.319;0.181;7.971E-2
47.352;0.178;7.972E-2
47.386;0.172;8.028E-2
47.419;0.166;7.838E-2
47.452;0.158;7.574E-2
47.485;0.150;7.441E-2
47.519;0.142;7.412E-2
47.552;0.133;7.427E-2
47.585;0.124;7.450E-2
47.619;0.114;7.335E-2
47.652;9.959E-2;7.253E-2
47.685;8.582E-2;7.258E-2
47.719;7.164E-2;7.237E-2
47.752;5.858E-2;7.174E-2
47.785;4.571E-2;7.173E-2
47.819;3.338E-2;7.199E-2
47.852;2.041E-2;7.183E-2
47.885;6.741E-3;7.188E-2
47.919;-6.081E-3;7.281E-2
47.952;-1.901E-2;7.328E-2
47.985;-3.019E-2;7.381E-2
48.019;-3.971E-2;7.520E-2
48.052;-5.092E-2;7.688E-2
48.085;-6.085E-2;7.777E-2
48.119;-7.121E-2;7.937E-2
48.152;-7.922E-2;8.004E-2
48.185;-8.467E-2;8.001E-2
48.219;-8.904E-2;8.226E-2
48.252;-9.082E-2;8.305E-2
48.285;-9.363E-2;8.264E-2
48.319;-9.593E-2;8.264E-2
48.352;-9.568E-2;8.266E-2
48.385;-9.518E-2;8.214E-2
48.418;-9.083E-2;8.255E-2
48.452;-8.601E-2;8.301E-2
48.485;-8.006E-2;8.131E-2
48.518;-7.430E-2;7.916E-2
48.552;-6.701E-2;7.833E-2
48.585;-5.914E-2;7.759E-2
48.618;-4.873E-2;7.704E-2
48.652;-3.709E-2;7.678E-2
48.685;-2.448E-2;7.435E-2
48.718;-1.148E-2;7.388E-2
48.752;-7.029E-4;7.412E-2
48.785;9.862E-3;7.410E-2
48.818;2.136E-2;7.415E-2
48.852;3.332E-2;7.441E-2
48.885;4.791E-2;7.417E-2
48.918;6.172E-2;7.317E-2
48.952;7.439E-2;7.446E-2
48.985;8.701E-2;7.662E-2
49.018;9.834E-2;7.520E-2
49.052;0.109;7.482E-2
49.085;0.119;7.541E-2
49.118;0.129;7.573E-2
49.152;0.137;7.624E-2
49.185;0.145;7.756E-2
49.218;0.151;7.691E-2
49.252;0.156;7.713E-2
49.285;0.159;7.814E-2
49.318;0.163;7.842E-2
49.352;0.167;7.907E-2
49.385;0.168;8.005E-2
49.418;0.169;7.838E-2
49.451;0.167;7.700E-2
49.485;0.166;7.921E-2
49.518;0.162;7.956E-2
49.551;0.159;7.740E-2
49.585;0.155;7.629E-2
49.618;0.148;7.561E-2
49.651;0.141;7.479E-2
49.685;0.134;7.417E-2
49.718;0.124;7.431E-2
49.751;0.115;7.440E-2
49.785;0.105;7.384E-2
49.818;9.368E-2;7.302E-2
49.851;8.166E-2;7.268E-2
49.885;6.940E-2;7.321E-2
49.918;5.666E-2;7.294E-2
49.951;4.468E-2;7.161E-2
49.985;3.220E-2;7.210E-2
50.018;2.072E-2;7.245E-2
50.051;9.388E-3;7.232E-2
50.085;-1.093E-3;7.271E-2
50.118;-1.197E-2;7.264E-2
50.151;-2.225E-2;7.268E-2
50.185;-3.383E-2;7.303E-2
50.218;-4.373E-2;7.485E-2
50.251;-5.226E-2;7.661E-2
50.285;-5.997E-2;7.734E-2
50.318;-6.715E-2;7.700E-2
50.351;-7.339E-2;7.660E-2
50.385;-7.913E-2;7.893E-2
50.418;-8.102E-2;8.104E-2
50.451;-8.300E-2;8.077E-2
50.484;-8.397E-2;7.975E-2
50.518;-8.350E-2;8.000E-2
50.551;-8.113E-2;7.952E-2
50.584;-7.822E-2;7.932E-2
50.618;-7.384E-2;7.954E-2
50.651;-6.854E-2;7.903E-2
50.684;-6.041E-2;7.700E-2
50.718;-5.224E-2;7.634E-2
50.751;-4.317E-2;7.676E-2
50.784;-3.423E-2;7.694E-2
50.818;-2.374E-2;7.570E-2
50.851;-1.444E-2;7.395E-2
50.884;-4.686E-3;7.399E-2
50.918;6.464E-3;7.424E-2
50.951;1.787E-2;7.419E-2
50.984;2.956E-2;7.415E-2
51.018;4.107E-2;7.403E-2
51.051;5.171E-2;7.414E-2
51.084;6.275E-2;7.407E-2
51.118;7.342E-2;7.496E-2
51.151;8.444E-2;7.698E-2
51.184;9.513E-2;7.571E-2
51.218;0.105;7.472E-2
51.251;0.114;7.508E-2
51.284;0.122;7.662E-2
51.318;0.128;7.735E-2
51.351;0.135;7.743E-2
51.384;0.142;7.688E-2
51.417;0.148;7.676E-2
51.451;0.150;7.721E-2
51.484;0.151;7.753E-2
51.517;0.153;7.784E-2
51.551;0.154;7.840E-2
51.584;0.154;7.692E-2
51.617;0.153;7.548E-2
51.651;0.150;7.681E-2
51.684;0.146;7.744E-2
51.717;0.139;7.532E-2
51.751;0.135;7.449E-2
51.784;0.130;7.498E-2
51.817;0.125;7.452E-2
51.851;0.117;7.430E-2
51.884;0.107;7.400E-2
51.917;9.679E-2;7.306E-2
51.951;8.696E-2;7.256E-2
51.984;7.709E-2;7.243E-2
52.017;6.781E-2;7.223E-2
52.051;5.673E-2;7.218E-2
52.084;4.515E-2;7.197E-2
52.117;3.341E-2;7.083E-2
52.151;2.283E-2;7.185E-2
52.184;1.268E-2;7.278E-2
52.217;3.541E-3;7.264E-2
52.251;-5.353E-3;7.208E-2
52.284;-1.346E-2;7.235E-2
52.317;-2.252E-2;7.276E-2
52.351;-3.387E-2;7.373E-2
52.384;-4.267E-2;7.596E-2
52.417;-4.848E-2;7.728E-2
52.450;-5.417E-2;7.644E-2
52.484;-5.918E-2;7.676E-2
52.517;-6.283E-2;7.779E-2
52.550;-6.754E-2;7.847E-2
52.584;-7.180E-2;7.915E-2
52.617;-7.402E-2;7.912E-2
52.650;-7.258E-2;7.863E-2
52.684;-7.042E-2;7.823E-2
52.717;-6.996E-2;7.898E-2
52.750;-6.742E-2;7.828E-2
52.784;-6.443E-2;7.747E-2
52.817;-6.004E-2;7.697E-2
52.850;-5.433E-2;7.606E-2
52.884;-4.665E-2;7.626E-2
52.917;-3.838E-2;7.695E-2
52.950;-3.031E-2;7.589E-2
52.984;-2.436E-2;7.390E-2
53.017;-1.702E-2;7.375E-2
53.050;-7.445E-3;7.410E-2
53.084;3.007E-3;7.425E-2
53.117;1.363E-2;7.396E-2
53.150;2.376E-2;7.340E-2
53.184;3.337E-2;7.395E-2
53.217;4.225E-2;7.426E-2
53.250;5.128E-2;7.458E-2
53.284;6.280E-2;7.460E-2
53.317;7.421E-2;7.460E-2
53.350;8.413E-2;7.461E-2
53.383;9.267E-2;7.464E-2
53.417;9.921E-2;7.556E-2
53.450;0.107;7.643E-2
53.483;0.114;7.518E-2
53.517;0.121;7.494E-2
53.550;0.127;7.634E-2
53.583;0.133;7.732E-2
53.617;0.137;7.736E-2
53.650;0.138;7.690E-2
53.683;0.140;7.606E-2
53.717;0.141;7.697E-2
53.750;0.143;7.814E-2
53.783;0.144;7.782E-2
53.817;0.145;7.729E-2
53.850;0.144;7.669E-2
53.883;0.141;7.650E-2
53.917;0.137;7.684E-2
53.950;0.134;7.753E-2
53.983;0.132;7.718E-2
54.017;0.127;7.563E-2
54.050;0.123;7.453E-2
54.083;0.115;7.444E-2
54.117;0.107;7.432E-2
54.150;9.832E-2;7.419E-2
54.183;9.086E-2;7.414E-2
54.217;8.398E-2;7.423E-2
54.250;7.510E-2;7.446E-2
54.283;6.632E-2;7.458E-2
54.317;5.508E-2;7.427E-2
54.350;4.405E-2;7.381E-2
54.383;3.466E-2;7.400E-2
54.416;2.703E-2;7.422E-2
54.450;1.895E-2;7.449E-2
54.483;9.693E-3;7.477E-2
54.516;7.380E-4;7.464E-2
54.550;-8.549E-3;7.468E-2
54.583;-1.783E-2;7.504E-2
54.616;-2.560E-2;7.675E-2
54.650;-3.203E-2;7.707E-2
54.683;-3.826E-2;7.734E-2
54.716;-4.315E-2;7.687E-2
54.750;-4.824E-2;7.736E-2
54.783;-5.306E-2;7.919E-2
54.816;-5.646E-2;7.972E-2
54.850;-5.960E-2;7.952E-2
54.883;-6.104E-2;7.944E-2
54.916;-6.176E-2;7.942E-2
54.950;-6.182E-2;7.956E-2
54.983;-6.106E-2;8.070E-2
55.016;-6.125E-2;8.044E-2
55.050;-6.003E-2;7.914E-2
55.083;-5.580E-2;7.867E-2
55.116;-5.136E-2;7.807E-2
55.150;-4.671E-2;7.785E-2
55.183;-4.218E-2;7.764E-2
55.216;-3.698E-2;7.703E-2
55.250;-3.087E-2;7.506E-2
55.283;-2.348E-2;7.441E-2
55.316;-1.614E-2;7.466E-2
55.350;-7.696E-3;7.464E-2
55.383;1.725E-3;7.431E-2
55.416;1.010E-2;7.382E-2
55.449;1.825E-2;7.344E-2
55.483;2.604E-2;7.404E-2
55.516;3.444E-2;7.468E-2
55.549;4.359E-2;7.464E-2
55.583;5.388E-2;7.443E-2
55.616;6.406E-2;7.414E-2
55.649;7.307E-2;7.458E-2
55.683;8.026E-2;7.543E-2
55.716;8.704E-2;7.619E-2
55.749;9.467E-2;7.570E-2
55.783;0.103;7.456E-2
55.816;0.109;7.438E-2
55.849;0.114;7.511E-2
55.883;0.119;7.674E-2
55.916;0.123;7.697E-2
55.949;0.126;7.622E-2
55.983;0.126;7.500E-2
56.016;0.128;7.522E-2
56.049;0.131;7.662E-2
56.083;0.130;7.682E-2
56.116;0.129;7.637E-2
56.149;0.127;7.613E-2
56.183;0.125;7.581E-2
56.216;0.122;7.586E-2
56.249;0.119;7.636E-2
56.283;0.115;7.625E-2
56.316;0.110;7.525E-2
56.349;0.104;7.437E-2
56.383;9.609E-2;7.434E-2
56.416;8.919E-2;7.505E-2
56.449;8.354E-2;7.583E-2
56.482;7.589E-2;7.467E-2
56.516;6.761E-2;7.397E-2
56.549;5.818E-2;7.385E-2
56.582;4.877E-2;7.410E-2
56.616;4.007E-2;7.451E-2
56.649;3.200E-2;7.463E-2
56.682;2.446E-2;7.454E-2
56.716;1.621E-2;7.430E-2
56.749;7.201E-3;7.444E-2
56.782;-1.430E-3;7.489E-2
56.816;-8.392E-3;7.579E-2
56.849;-1.425E-2;7.516E-2
56.882;-2.053E-2;7.456E-2
56.916;-2.657E-2;7.504E-2
56.949;-3.187E-2;7.587E-2
56.982;-3.833E-2;7.637E-2
57.016;-4.105E-2;7.702E-2
57.049;-4.360E-2;7.709E-2
57.082;-4.489E-2;7.703E-2
57.116;-4.580E-2;7.710E-2
57.149;-4.626E-2;7.763E-2
57.182;-4.607E-2;7.754E-2
57.216;-4.584E-2;7.744E-2
57.249;-4.520E-2;7.690E-2
57.282;-4.186E-2;7.679E-2
57.316;-3.859E-2;7.697E-2
57.349;-3.450E-2;7.688E-2
57.382;-3.113E-2;7.632E-2
57.415;-2.555E-2;7.551E-2
57.449;-2.001E-2;7.480E-2
57.482;-1.333E-2;7.448E-2
57.515;-5.719E-3;7.463E-2
57.549;2.054E-3;7.456E-2
57.582;9.456E-3;7.402E-2
57.615;1.560E-2;7.372E-2
57.649;2.187E-2;7.410E-2
57.682;2.935E-2;7.431E-2
57.715;3.705E-2;7.449E-2
57.749;4.665E-2;7.444E-2
57.782;5.587E-2;7.418E-2
57.815;6.400E-2;7.427E-2
57.849;7.017E-2;7.485E-2
57.882;7.532E-2;7.518E-2
57.915;8.252E-2;7.510E-2
57.949;9.001E-2;7.496E-2
57.982;9.698E-2;7.441E-2
58.015;0.103;7.437E-2
58.049;0.106;7.506E-2
58.082;0.108;7.508E-2
58.115;0.111;7.439E-2
58.149;0.114;7.452E-2
58.182;0.117;7.463E-2
58.215;0.117;7.459E-2
58.249;0.118;7.543E-2
58.282;0.115;7.502E-2
58.315;0.112;7.416E-2
58.349;0.108;7.432E-2
58.382;0.105;7.435E-2
58.415;0.103;7.428E-2
58.448;9.880E-2;7.444E-2
58.482;9.271E-2;7.451E-2
58.515;8.541E-2;7.437E-2
58.548;7.875E-2;7.439E-2
58.582;7.251E-2;7.451E-2
58.615;6.572E-2;7.449E-2
58.648;5.933E-2;7.433E-2
58.682;5.219E-2;7.389E-2
58.715;4.297E-2;7.394E-2
58.748;3.473E-2;7.449E-2
58.782;2.794E-2;7.471E-2
58.815;2.068E-2;7.452E-2
58.848;1.357E-2;7.443E-2
58.882;7.194E-3;7.450E-2
58.915;1.039E-3;7.458E-2
58.948;-4.880E-3;7.504E-2
58.982;-1.047E-2;7.588E-2
59.015;-1.651E-2;7.481E-2
59.048;-2.117E-2;7.454E-2
59.082;-2.588E-2;7.489E-2
59.115;-3.021E-2;7.595E-2
59.148;-3.288E-2;7.620E-2
59.182;-3.486E-2;7.671E-2
59.215;-3.744E-2;7.620E-2
59.248;-3.804E-2;7.649E-2
59.282;-3.815E-2;7.725E-2
59.315;-3.780E-2;7.726E-2
59.348;-3.617E-2;7.749E-2
59.382;-3.409E-2;7.689E-2
59.415;-3.028E-2;7.580E-2
59.448;-2.794E-2;7.523E-2
59.481;-2.312E-2;7.593E-2
59.515;-1.931E-2;7.535E-2
59.548;-1.417E-2;7.416E-2
59.581;-9.441E-3;7.412E-2
59.615;-3.087E-3;7.400E-2
59.648;2.769E-3;7.421E-2
59.681;8.831E-3;7.419E-2
59.715;1.520E-2;7.413E-2
59.748;2.071E-2;7.398E-2
59.781;2.841E-2;7.416E-2
59.815;3.559E-2;7.449E-2
59.848;4.292E-2;7.451E-2
59.881;5.096E-2;7.446E-2
59.915;5.756E-2;7.439E-2
59.948;6.313E-2;7.440E-2
59.981;6.905E-2;7.450E-2
60.015;7.420E-2;7.511E-2
60.048;8.080E-2;7.511E-2
60.081;8.606E-2;7.477E-2
60.115;9.155E-2;7.448E-2
