;massa_A;
16.479;-0.417;0.141
16.495;-0.425;0.144
16.512;-0.432;0.148
16.529;-0.439;0.151
16.545;-0.444;0.153
16.562;-0.448;0.155
16.579;-0.451;0.157
16.595;-0.453;0.158
16.612;-0.454;0.159
16.629;-0.454;0.159
16.645;-0.453;0.159
16.662;-0.450;0.158
16.679;-0.447;0.156
16.695;-0.443;0.155
16.712;-0.437;0.152
16.729;-0.431;0.150
16.745;-0.424;0.147
16.762;-0.416;0.143
16.779;-0.406;0.139
16.795;-0.396;0.135
16.812;-0.384;0.131
16.829;-0.372;0.126
16.845;-0.359;0.121
16.862;-0.345;0.117
16.879;-0.330;0.112
16.895;-0.314;0.107
16.912;-0.297;0.102
16.929;-0.280;9.751E-2
16.945;-0.261;9.294E-2
16.962;-0.242;8.848E-2
16.979;-0.223;8.447E-2
16.995;-0.203;8.065E-2
17.012;-0.182;7.722E-2
17.029;-0.161;7.413E-2
17.045;-0.140;7.127E-2
17.062;-0.118;6.897E-2
17.079;-9.589E-2;6.700E-2
17.095;-7.362E-2;6.561E-2
17.112;-5.120E-2;6.467E-2
17.129;-2.867E-2;6.421E-2
17.145;-6.136E-3;6.418E-2
17.162;1.635E-2;6.470E-2
17.179;3.873E-2;6.579E-2
17.195;6.079E-2;6.717E-2
17.212;8.272E-2;6.914E-2
17.229;0.104;7.170E-2
17.245;0.125;7.460E-2
17.262;0.146;7.777E-2
17.278;0.166;8.129E-2
17.295;0.186;8.534E-2
17.312;0.205;8.961E-2
17.329;0.224;9.397E-2
17.345;0.242;9.850E-2
17.362;0.259;0.103
17.379;0.276;0.108
17.395;0.291;0.113
17.412;0.306;0.118
17.428;0.320;0.123
17.445;0.333;0.127
17.462;0.346;0.132
17.478;0.357;0.137
17.495;0.367;0.141
17.512;0.377;0.145
17.528;0.385;0.149
17.545;0.393;0.152
17.562;0.399;0.155
17.579;0.405;0.157
17.595;0.409;0.159
17.612;0.413;0.161
17.628;0.415;0.162
17.645;0.416;0.163
17.662;0.416;0.163
17.678;0.415;0.163
17.695;0.414;0.162
17.712;0.411;0.161
17.728;0.406;0.159
17.745;0.401;0.156
17.762;0.395;0.154
17.778;0.388;0.151
17.795;0.379;0.147
17.812;0.370;0.143
17.828;0.360;0.139
17.845;0.348;0.134
17.862;0.336;0.130
17.878;0.323;0.125
17.895;0.308;0.120
17.912;0.293;0.115
17.928;0.277;0.110
17.945;0.260;0.105
17.962;0.243;0.100
17.978;0.224;9.530E-2
17.995;0.205;9.066E-2
18.012;0.185;8.642E-2
18.028;0.165;8.230E-2
18.045;0.144;7.855E-2
18.062;0.122;7.532E-2
18.078;0.101;7.244E-2
18.095;7.885E-2;6.995E-2
18.112;5.634E-2;6.794E-2
18.128;3.366E-2;6.642E-2
18.145;1.109E-2;6.545E-2
18.162;-1.148E-2;6.503E-2
18.178;-3.421E-2;6.516E-2
18.195;-5.671E-2;6.573E-2
18.212;-7.896E-2;6.660E-2
18.228;-0.101;6.802E-2
18.245;-0.123;6.994E-2
18.262;-0.144;7.239E-2
18.278;-0.165;7.512E-2
18.295;-0.186;7.823E-2
18.312;-0.206;8.158E-2
18.328;-0.225;8.528E-2
18.345;-0.244;8.936E-2
18.362;-0.262;9.354E-2
18.378;-0.280;9.784E-2
18.395;-0.296;0.102
18.412;-0.312;0.107
18.428;-0.328;0.112
18.445;-0.342;0.116
18.462;-0.355;0.120
18.478;-0.368;0.125
18.495;-0.380;0.129
18.512;-0.391;0.133
18.528;-0.401;0.137
18.545;-0.410;0.140
18.562;-0.418;0.144
18.578;-0.425;0.146
18.595;-0.431;0.149
18.612;-0.437;0.151
18.628;-0.441;0.153
18.645;-0.444;0.154
18.662;-0.446;0.155
18.678;-0.448;0.155
18.695;-0.448;0.155
18.711;-0.447;0.154
18.728;-0.446;0.153
18.745;-0.443;0.152
18.761;-0.439;0.150
18.778;-0.435;0.147
18.795;-0.429;0.144
18.811;-0.422;0.141
18.828;-0.414;0.138
18.845;-0.405;0.134
18.862;-0.396;0.130
18.878;-0.385;0.126
18.895;-0.373;0.121
18.911;-0.360;0.116
18.928;-0.347;0.111
18.945;-0.332;0.106
18.961;-0.317;0.102
18.978;-0.300;9.683E-2
18.995;-0.283;9.200E-2
19.011;-0.265;8.739E-2
19.028;-0.246;8.290E-2
19.045;-0.227;7.884E-2
19.061;-0.207;7.494E-2
19.078;-0.186;7.149E-2
19.095;-0.164;6.858E-2
19.111;-0.142;6.573E-2
19.128;-0.120;6.346E-2
19.145;-9.781E-2;6.175E-2
19.161;-7.509E-2;6.043E-2
19.178;-5.226E-2;5.980E-2
19.195;-2.902E-2;5.950E-2
19.211;-6.101E-3;5.989E-2
19.228;1.682E-2;6.066E-2
19.245;3.986E-2;6.206E-2
19.261;6.240E-2;6.404E-2
19.278;8.484E-2;6.649E-2
19.295;0.107;6.921E-2
19.311;0.128;7.251E-2
19.328;0.149;7.616E-2
19.345;0.170;8.031E-2
19.361;0.190;8.465E-2
19.378;0.209;8.932E-2
19.395;0.228;9.413E-2
19.411;0.245;9.916E-2
19.428;0.262;0.104
19.445;0.278;0.110
19.461;0.293;0.115
19.478;0.308;0.120
19.495;0.321;0.125
19.511;0.333;0.130
19.528;0.344;0.135
19.545;0.355;0.139
19.561;0.364;0.144
19.578;0.372;0.148
19.594;0.380;0.151
19.611;0.386;0.155
19.628;0.392;0.157
19.644;0.396;0.160
19.661;0.399;0.162
19.678;0.401;0.163
19.694;0.403;0.164
19.711;0.403;0.164
19.728;0.402;0.164
19.744;0.401;0.164
19.761;0.398;0.163
19.778;0.394;0.161
19.794;0.390;0.159
19.811;0.384;0.157
19.828;0.378;0.154
19.844;0.370;0.151
19.861;0.362;0.148
19.878;0.353;0.144
19.894;0.343;0.140
19.911;0.332;0.135
19.928;0.320;0.131
19.944;0.308;0.126
19.961;0.294;0.122
19.978;0.280;0.117
19.994;0.265;0.112
20.011;0.248;0.107
20.028;0.232;0.103
20.044;0.215;9.816E-2
20.061;0.196;9.389E-2
20.078;0.178;8.964E-2
20.094;0.159;8.563E-2
20.111;0.139;8.203E-2
20.128;0.119;7.851E-2
20.144;9.847E-2;7.548E-2
20.161;7.766E-2;7.275E-2
20.178;5.626E-2;7.048E-2
20.194;3.468E-2;6.862E-2
20.211;1.290E-2;6.717E-2
20.228;-9.149E-3;6.631E-2
20.244;-3.114E-2;6.587E-2
20.261;-5.320E-2;6.604E-2
20.278;-7.545E-2;6.656E-2
20.294;-9.749E-2;6.741E-2
20.311;-0.119;6.887E-2
20.328;-0.141;7.062E-2
20.344;-0.162;7.291E-2
20.361;-0.183;7.554E-2
20.378;-0.204;7.868E-2
20.394;-0.224;8.193E-2
20.411;-0.244;8.552E-2
20.428;-0.262;8.950E-2
20.444;-0.281;9.366E-2
20.461;-0.298;9.797E-2
20.478;-0.315;0.102
20.494;-0.331;0.107
20.511;-0.346;0.112
20.528;-0.361;0.116
20.544;-0.374;0.120
20.561;-0.387;0.125
20.578;-0.398;0.129
20.594;-0.409;0.133
20.611;-0.418;0.136
20.628;-0.426;0.140
20.644;-0.434;0.143
20.661;-0.440;0.145
20.678;-0.445;0.147
20.694;-0.450;0.149
20.711;-0.453;0.150
20.728;-0.455;0.151
20.744;-0.456;0.151
20.761;-0.456;0.151
20.778;-0.454;0.150
20.794;-0.452;0.149
20.811;-0.449;0.147
20.828;-0.444;0.145
20.844;-0.438;0.142
20.861;-0.431;0.139
20.877;-0.424;0.136
20.894;-0.415;0.132
20.911;-0.405;0.128
20.928;-0.395;0.124
20.944;-0.383;0.120
20.961;-0.370;0.115
20.978;-0.356;0.110
20.994;-0.341;0.106
21.011;-0.327;0.101
21.027;-0.310;9.680E-2
21.044;-0.293;9.217E-2
21.061;-0.275;8.779E-2
21.077;-0.257;8.380E-2
21.094;-0.238;7.995E-2
21.111;-0.218;7.635E-2
21.127;-0.198;7.324E-2
21.144;-0.178;7.033E-2
21.161;-0.157;6.770E-2
21.178;-0.135;6.554E-2
21.194;-0.114;6.375E-2
21.211;-9.185E-2;6.260E-2
21.227;-6.997E-2;6.186E-2
21.244;-4.804E-2;6.162E-2
21.261;-2.602E-2;6.175E-2
21.277;-4.004E-3;6.234E-2
21.294;1.791E-2;6.360E-2
21.311;3.956E-2;6.537E-2
21.327;6.129E-2;6.760E-2
21.344;8.252E-2;7.020E-2
21.361;0.103;7.322E-2
21.377;0.124;7.659E-2
21.394;0.144;8.033E-2
21.411;0.163;8.455E-2
21.427;0.182;8.892E-2
21.444;0.201;9.343E-2
21.461;0.218;9.828E-2
21.477;0.235;0.103
21.494;0.252;0.108
21.511;0.267;0.113
21.527;0.282;0.118
21.544;0.296;0.123
21.561;0.309;0.128
21.577;0.321;0.133
21.594;0.332;0.138
21.611;0.343;0.142
21.627;0.352;0.146
21.644;0.361;0.150
21.661;0.369;0.154
21.677;0.375;0.157
21.694;0.381;0.160
21.711;0.386;0.162
21.727;0.390;0.164
21.744;0.393;0.166
21.761;0.394;0.167
21.777;0.395;0.167
21.794;0.395;0.167
21.811;0.394;0.166
21.827;0.392;0.165
21.844;0.389;0.164
21.861;0.385;0.162
21.877;0.380;0.159
21.894;0.374;0.156
21.911;0.367;0.152
21.927;0.358;0.149
21.944;0.349;0.145
21.960;0.340;0.140
21.977;0.329;0.135
21.994;0.317;0.131
22.011;0.304;0.126
22.027;0.290;0.120
22.044;0.276;0.115
22.061;0.260;0.110
22.077;0.244;0.105
22.094;0.228;9.980E-2
22.111;0.210;9.488E-2
22.127;0.192;9.033E-2
22.144;0.172;8.574E-2
22.160;0.153;8.144E-2
22.177;0.133;7.762E-2
22.194;0.113;7.415E-2
22.211;9.200E-2;7.099E-2
22.227;7.070E-2;6.810E-2
22.244;4.935E-2;6.587E-2
22.260;2.739E-2;6.402E-2
22.277;5.544E-3;6.265E-2
22.294;-1.671E-2;6.174E-2
22.310;-3.870E-2;6.132E-2
22.327;-6.072E-2;6.144E-2
22.344;-8.258E-2;6.197E-2
22.360;-0.104;6.312E-2
22.377;-0.126;6.460E-2
22.394;-0.147;6.647E-2
22.411;-0.168;6.879E-2
22.427;-0.189;7.146E-2
22.444;-0.209;7.445E-2
22.460;-0.228;7.775E-2
22.477;-0.247;8.142E-2
22.494;-0.266;8.549E-2
22.510;-0.284;8.958E-2
22.527;-0.301;9.390E-2
22.544;-0.317;9.827E-2
22.560;-0.333;0.103
22.577;-0.347;0.107
22.594;-0.361;0.112
22.610;-0.374;0.116
22.627;-0.386;0.121
22.644;-0.397;0.125
22.660;-0.407;0.129
22.677;-0.416;0.132
22.694;-0.424;0.136
22.710;-0.431;0.139
22.727;-0.437;0.142
22.744;-0.442;0.144
22.760;-0.446;0.146
22.777;-0.449;0.147
22.794;-0.451;0.148
22.810;-0.452;0.149
22.827;-0.451;0.149
22.844;-0.450;0.149
22.860;-0.447;0.148
22.877;-0.444;0.146
22.894;-0.439;0.145
22.910;-0.433;0.142
22.927;-0.427;0.140
22.944;-0.419;0.137
22.960;-0.410;0.134
22.977;-0.401;0.130
22.994;-0.390;0.127
23.010;-0.378;0.122
23.027;-0.365;0.118
23.044;-0.351;0.114
23.060;-0.337;0.110
23.077;-0.321;0.105
23.094;-0.305;0.101
23.110;-0.288;9.626E-2
23.127;-0.270;9.213E-2
23.144;-0.252;8.804E-2
23.160;-0.232;8.417E-2
23.177;-0.213;8.070E-2
23.193;-0.193;7.756E-2
23.210;-0.172;7.459E-2
23.227;-0.151;7.212E-2
23.243;-0.130;7.002E-2
23.260;-0.108;6.840E-2
23.277;-8.655E-2;6.726E-2
23.294;-6.472E-2;6.653E-2
23.310;-4.273E-2;6.608E-2
23.327;-2.088E-2;6.631E-2
23.344;8.481E-4;6.701E-2
23.360;2.262E-2;6.809E-2
23.377;4.404E-2;6.948E-2
23.394;6.518E-2;7.140E-2
23.410;8.600E-2;7.376E-2
23.427;0.107;7.651E-2
23.444;0.127;7.967E-2
23.460;0.146;8.305E-2
23.477;0.165;8.682E-2
23.494;0.184;9.085E-2
23.510;0.202;9.516E-2
23.527;0.219;9.958E-2
23.544;0.236;0.104
23.560;0.252;0.108
23.577;0.267;0.113
23.594;0.282;0.118
23.610;0.295;0.122
23.627;0.308;0.127
23.643;0.320;0.131
23.660;0.331;0.135
23.677;0.342;0.139
23.694;0.351;0.143
23.710;0.360;0.146
23.727;0.368;0.149
23.743;0.374;0.152
23.760;0.380;0.154
23.777;0.385;0.156
23.793;0.389;0.158
23.810;0.392;0.159
23.827;0.395;0.160
23.843;0.396;0.160
23.860;0.396;0.160
23.877;0.395;0.159
23.893;0.393;0.158
23.910;0.390;0.156
23.927;0.386;0.154
23.943;0.382;0.152
23.960;0.376;0.149
23.977;0.369;0.145
23.993;0.361;0.142
24.010;0.353;0.138
24.027;0.343;0.134
24.043;0.332;0.129
24.060;0.320;0.124
24.077;0.307;0.119
24.093;0.294;0.114
24.110;0.279;0.110
24.127;0.264;0.105
24.143;0.247;9.984E-2
24.160;0.230;9.512E-2
24.177;0.213;9.033E-2
24.193;0.194;8.563E-2
24.210;0.175;8.138E-2
24.227;0.155;7.745E-2
24.243;0.134;7.363E-2
24.260;0.113;7.031E-2
24.276;9.166E-2;6.734E-2
24.293;6.977E-2;6.481E-2
24.310;4.767E-2;6.291E-2
24.326;2.545E-2;6.128E-2
24.343;2.928E-3;6.031E-2
24.360;-1.979E-2;5.996E-2
24.377;-4.232E-2;5.990E-2
24.393;-6.478E-2;6.032E-2
24.410;-8.717E-2;6.143E-2
24.427;-0.109;6.297E-2
24.443;-0.131;6.488E-2
24.460;-0.152;6.726E-2
24.476;-0.173;7.009E-2
24.493;-0.194;7.338E-2
24.510;-0.214;7.695E-2
24.526;-0.233;8.058E-2
24.543;-0.252;8.475E-2
24.560;-0.270;8.906E-2
24.576;-0.287;9.343E-2
24.593;-0.304;9.818E-2
24.610;-0.319;0.103
24.626;-0.334;0.107
24.643;-0.348;0.112
24.660;-0.360;0.117
24.676;-0.372;0.121
24.693;-0.383;0.125
24.710;-0.393;0.129
24.726;-0.402;0.133
24.743;-0.410;0.136
24.760;-0.417;0.140
24.776;-0.423;0.142
24.793;-0.428;0.145
24.810;-0.432;0.147
24.826;-0.436;0.148
24.843;-0.438;0.149
24.860;-0.439;0.150
24.876;-0.439;0.150
24.893;-0.438;0.150
24.910;-0.436;0.149
24.926;-0.434;0.148
24.943;-0.430;0.147
24.960;-0.425;0.145
24.976;-0.420;0.143
24.993;-0.413;0.140
25.010;-0.406;0.137
25.026;-0.397;0.134
25.043;-0.388;0.131
25.060;-0.378;0.127
25.076;-0.367;0.123
25.093;-0.355;0.118
25.110;-0.342;0.114
25.126;-0.328;0.110
25.143;-0.314;0.106
25.160;-0.298;0.101
25.176;-0.282;9.682E-2
25.193;-0.265;9.260E-2
25.210;-0.248;8.867E-2
25.226;-0.230;8.479E-2
25.243;-0.211;8.118E-2
25.260;-0.192;7.786E-2
25.276;-0.172;7.468E-2
25.293;-0.152;7.186E-2
25.310;-0.131;6.954E-2
25.326;-0.110;6.757E-2
25.343;-8.866E-2;6.605E-2
25.360;-6.702E-2;6.495E-2
25.376;-4.527E-2;6.438E-2
25.393;-2.336E-2;6.425E-2
25.410;-1.594E-3;6.450E-2
25.426;2.043E-2;6.535E-2
25.443;4.221E-2;6.655E-2
25.460;6.385E-2;6.820E-2
25.476;8.544E-2;7.030E-2
25.493;0.107;7.284E-2
25.510;0.128;7.576E-2
25.526;0.148;7.900E-2
25.543;0.168;8.264E-2
25.560;0.187;8.658E-2
25.576;0.206;9.063E-2
25.593;0.224;9.505E-2
25.610;0.242;9.979E-2
25.626;0.258;0.104
25.643;0.274;0.109
25.660;0.289;0.114
25.676;0.304;0.119
25.693;0.317;0.124
25.709;0.330;0.128
25.726;0.341;0.133
25.743;0.351;0.137
25.760;0.361;0.140
25.776;0.369;0.144
25.793;0.377;0.147
25.810;0.384;0.150
25.826;0.389;0.152
25.843;0.393;0.154
25.859;0.397;0.156
25.876;0.399;0.157
25.893;0.400;0.157
25.909;0.401;0.157
25.926;0.400;0.157
25.943;0.398;0.156
25.959;0.395;0.155
25.976;0.391;0.153
25.993;0.386;0.151
26.009;0.380;0.148
26.026;0.373;0.145
26.043;0.365;0.142
26.059;0.357;0.139
26.076;0.347;0.134
26.093;0.336;0.130
26.109;0.324;0.126
26.126;0.312;0.122
26.143;0.298;0.117
26.159;0.284;0.112
26.176;0.269;0.107
26.193;0.253;0.103
26.209;0.237;9.851E-2
26.226;0.219;9.394E-2
26.243;0.202;8.965E-2
26.259;0.183;8.560E-2
26.276;0.164;8.172E-2
26.293;0.145;7.817E-2
26.309;0.125;7.503E-2
26.326;0.104;7.222E-2
26.343;8.362E-2;6.973E-2
26.359;6.293E-2;6.777E-2
26.376;4.181E-2;6.612E-2
26.393;2.028E-2;6.498E-2
26.409;-9.511E-4;6.418E-2
26.426;-2.246E-2;6.395E-2
26.443;-4.396E-2;6.404E-2
26.459;-6.530E-2;6.463E-2
26.476;-8.657E-2;6.578E-2
26.493;-0.108;6.720E-2
26.509;-0.128;6.913E-2
26.526;-0.149;7.156E-2
26.543;-0.169;7.431E-2
26.559;-0.189;7.730E-2
26.576;-0.208;8.064E-2
26.593;-0.227;8.432E-2
26.609;-0.245;8.807E-2
26.626;-0.263;9.209E-2
26.643;-0.280;9.632E-2
26.659;-0.296;0.101
26.676;-0.312;0.105
26.693;-0.327;0.110
26.709;-0.341;0.114
26.726;-0.354;0.118
26.743;-0.367;0.123
26.759;-0.378;0.127
26.776;-0.388;0.131
26.792;-0.398;0.134
26.809;-0.406;0.137
26.826;-0.414;0.140
26.843;-0.420;0.143
26.859;-0.426;0.145
26.876;-0.431;0.147
26.893;-0.434;0.149
26.909;-0.437;0.150
26.926;-0.439;0.150
26.943;-0.439;0.150
26.959;-0.439;0.150
26.976;-0.437;0.149
26.992;-0.435;0.148
27.009;-0.431;0.146
27.026;-0.427;0.144
27.042;-0.421;0.141
27.059;-0.415;0.138
27.076;-0.407;0.135
27.093;-0.399;0.131
27.109;-0.389;0.127
27.126;-0.379;0.123
27.142;-0.367;0.119
27.159;-0.354;0.114
27.176;-0.341;0.110
27.192;-0.326;0.105
27.209;-0.311;0.100
27.226;-0.296;9.582E-2
27.243;-0.279;9.131E-2
27.259;-0.262;8.705E-2
27.276;-0.244;8.284E-2
27.292;-0.225;7.905E-2
27.309;-0.206;7.540E-2
27.326;-0.186;7.196E-2
27.342;-0.165;6.899E-2
27.359;-0.145;6.638E-2
27.376;-0.124;6.421E-2
27.392;-0.102;6.241E-2
27.409;-8.118E-2;6.106E-2
27.426;-5.942E-2;6.027E-2
27.442;-3.767E-2;6.000E-2
27.459;-1.594E-2;6.006E-2
27.476;5.712E-3;6.056E-2
27.492;2.727E-2;6.164E-2
27.509;4.862E-2;6.310E-2
27.526;6.978E-2;6.505E-2
27.542;9.066E-2;6.758E-2
27.559;0.111;7.032E-2
27.576;0.131;7.333E-2
27.592;0.151;7.686E-2
27.609;0.170;8.066E-2
27.626;0.188;8.479E-2
27.642;0.206;8.914E-2
27.659;0.224;9.350E-2
27.676;0.240;9.822E-2
27.692;0.256;0.103
27.709;0.271;0.108
27.726;0.286;0.113
27.742;0.299;0.118
27.759;0.312;0.122
27.776;0.324;0.127
27.792;0.335;0.131
27.809;0.344;0.135
27.826;0.354;0.139
27.842;0.362;0.143
27.859;0.369;0.146
27.876;0.375;0.149
27.892;0.381;0.152
27.909;0.385;0.154
27.926;0.388;0.156
27.942;0.390;0.157
27.959;0.391;0.158
27.976;0.392;0.158
27.992;0.391;0.158
28.009;0.389;0.157
28.026;0.386;0.156
28.042;0.382;0.155
28.059;0.378;0.153
28.075;0.372;0.151
28.092;0.365;0.148
28.109;0.358;0.145
28.125;0.349;0.141
28.142;0.339;0.138
28.159;0.329;0.134
28.175;0.317;0.129
28.192;0.305;0.125
28.209;0.291;0.120
28.226;0.277;0.116
28.242;0.262;0.111
28.259;0.247;0.106
28.276;0.230;0.102
28.292;0.213;9.719E-2
28.309;0.195;9.274E-2
28.326;0.177;8.863E-2
28.342;0.158;8.471E-2
28.359;0.138;8.106E-2
28.375;0.118;7.771E-2
28.392;9.796E-2;7.477E-2
28.409;7.716E-2;7.219E-2
28.425;5.635E-2;6.989E-2
28.442;3.522E-2;6.828E-2
28.459;1.386E-2;6.708E-2
28.476;-7.424E-3;6.620E-2
28.492;-2.900E-2;6.572E-2
28.509;-5.035E-2;6.565E-2
28.526;-7.142E-2;6.604E-2
28.542;-9.250E-2;6.706E-2
28.559;-0.113;6.838E-2
28.576;-0.134;7.004E-2
28.592;-0.154;7.208E-2
28.609;-0.174;7.440E-2
28.625;-0.193;7.710E-2
28.642;-0.213;8.005E-2
28.659;-0.231;8.330E-2
28.675;-0.249;8.679E-2
28.692;-0.266;9.054E-2
28.709;-0.283;9.429E-2
28.725;-0.299;9.838E-2
28.742;-0.314;0.102
28.759;-0.329;0.106
28.775;-0.343;0.110
28.792;-0.355;0.114
28.809;-0.368;0.118
28.825;-0.378;0.122
28.842;-0.389;0.126
28.859;-0.398;0.129
28.875;-0.407;0.132
28.892;-0.414;0.135
28.909;-0.421;0.137
28.925;-0.426;0.139
28.942;-0.431;0.141
28.959;-0.434;0.142
28.975;-0.437;0.143
28.992;-0.439;0.144
29.009;-0.439;0.144
29.025;-0.439;0.144
29.042;-0.438;0.143
29.059;-0.435;0.142
29.075;-0.432;0.140
29.092;-0.427;0.138
29.109;-0.421;0.136
29.125;-0.415;0.133
29.142;-0.407;0.130
29.159;-0.399;0.126
29.175;-0.389;0.123
29.192;-0.378;0.119
29.208;-0.367;0.115
29.225;-0.354;0.111
29.242;-0.341;0.106
29.258;-0.326;0.102
29.275;-0.311;9.749E-2
29.292;-0.295;9.337E-2
29.308;-0.278;8.906E-2
29.325;-0.260;8.503E-2
29.342;-0.242;8.119E-2
29.358;-0.223;7.758E-2
29.375;-0.204;7.422E-2
29.392;-0.184;7.114E-2
29.408;-0.163;6.841E-2
29.425;-0.142;6.626E-2
29.442;-0.121;6.446E-2
29.458;-9.940E-2;6.306E-2
29.475;-7.753E-2;6.206E-2
29.492;-5.581E-2;6.159E-2
29.508;-3.390E-2;6.154E-2
29.525;-1.199E-2;6.203E-2
29.542;9.769E-3;6.307E-2
29.558;3.144E-2;6.447E-2
29.575;5.277E-2;6.631E-2
29.592;7.387E-2;6.855E-2
29.608;9.439E-2;7.131E-2
29.625;0.115;7.440E-2
29.642;0.134;7.776E-2
29.658;0.154;8.138E-2
29.675;0.172;8.541E-2
29.692;0.190;8.981E-2
29.708;0.208;9.411E-2
29.725;0.224;9.877E-2
29.742;0.240;0.103
29.758;0.255;0.108
29.775;0.269;0.113
29.792;0.283;0.117
29.808;0.295;0.122
29.825;0.308;0.126
29.842;0.319;0.131
29.858;0.329;0.135
29.875;0.338;0.138
29.892;0.346;0.142
29.908;0.353;0.145
29.925;0.360;0.148
29.942;0.365;0.151
29.958;0.370;0.153
29.975;0.374;0.155
29.992;0.376;0.156
30.008;0.378;0.157
30.025;0.379;0.158
30.042;0.379;0.158
30.058;0.378;0.158
30.075;0.376;0.157
30.092;0.373;0.155
30.108;0.370;0.154
30.125;0.365;0.152
30.142;0.360;0.149
30.158;0.353;0.146
30.175;0.346;0.143
30.192;0.338;0.139
30.208;0.329;0.136
30.225;0.319;0.131
30.242;0.308;0.127
30.258;0.296;0.123
30.275;0.283;0.118
30.292;0.270;0.113
30.308;0.256;0.109
30.325;0.241;0.104
30.342;0.225;9.946E-2
30.358;0.209;9.503E-2
30.375;0.191;9.049E-2
30.391;0.174;8.628E-2
30.408;0.155;8.226E-2
30.425;0.136;7.845E-2
30.442;0.117;7.508E-2
30.458;9.641E-2;7.200E-2
30.475;7.612E-2;6.932E-2
30.492;5.529E-2;6.691E-2
30.508;3.408E-2;6.502E-2
30.525;1.299E-2;6.360E-2
30.541;-8.829E-3;6.248E-2
30.558;-3.028E-2;6.199E-2
30.575;-5.190E-2;6.195E-2
30.592;-7.355E-2;6.236E-2
30.608;-9.511E-2;6.318E-2
30.625;-0.117;6.447E-2
30.642;-0.138;6.624E-2
30.658;-0.159;6.838E-2
30.675;-0.179;7.097E-2
30.691;-0.199;7.397E-2
30.708;-0.219;7.719E-2
30.725;-0.238;8.078E-2
30.741;-0.256;8.452E-2
30.758;-0.273;8.851E-2
30.775;-0.290;9.262E-2
30.791;-0.306;9.688E-2
30.808;-0.322;0.101
30.825;-0.336;0.105
30.842;-0.350;0.109
30.858;-0.363;0.114
30.875;-0.374;0.118
30.891;-0.385;0.121
30.908;-0.395;0.125
30.925;-0.403;0.129
30.941;-0.411;0.132
30.958;-0.418;0.134
30.975;-0.424;0.137
30.991;-0.429;0.139
31.008;-0.432;0.140
31.025;-0.435;0.142
31.041;-0.437;0.142
31.058;-0.437;0.143
31.075;-0.437;0.143
31.091;-0.435;0.142
31.108;-0.433;0.141
31.125;-0.429;0.140
31.141;-0.425;0.138
31.158;-0.419;0.136
31.175;-0.413;0.134
31.191;-0.405;0.131
31.208;-0.397;0.128
31.225;-0.388;0.125
31.241;-0.378;0.121
31.258;-0.367;0.117
31.275;-0.355;0.114
31.291;-0.342;0.110
31.308;-0.328;0.106
31.325;-0.314;0.102
31.341;-0.298;9.768E-2
31.358;-0.282;9.378E-2
31.375;-0.266;8.991E-2
31.391;-0.249;8.617E-2
31.408;-0.231;8.275E-2
31.425;-0.213;7.965E-2
31.441;-0.194;7.669E-2
31.458;-0.175;7.390E-2
31.475;-0.155;7.160E-2
31.491;-0.135;6.965E-2
31.508;-0.115;6.796E-2
31.525;-9.405E-2;6.665E-2
31.541;-7.326E-2;6.588E-2
31.558;-5.250E-2;6.553E-2
31.575;-3.148E-2;6.544E-2
31.591;-1.059E-2;6.588E-2
31.608;1.030E-2;6.692E-2
31.624;3.106E-2;6.813E-2
31.641;5.175E-2;6.973E-2
31.658;7.247E-2;7.180E-2
31.675;9.241E-2;7.433E-2
31.691;0.112;7.722E-2
31.708;0.132;8.045E-2
31.725;0.151;8.392E-2
31.741;0.169;8.750E-2
31.758;0.187;9.139E-2
31.775;0.205;9.552E-2
31.791;0.222;9.985E-2
31.808;0.238;0.104
31.824;0.253;0.109
31.841;0.268;0.113
31.858;0.282;0.118
31.874;0.295;0.122
31.891;0.308;0.126
31.908;0.319;0.131
31.925;0.330;0.134
31.941;0.339;0.138
31.958;0.348;0.142
31.974;0.356;0.145
31.991;0.363;0.148
32.008;0.369;0.150
32.024;0.374;0.152
32.041;0.378;0.154
32.058;0.381;0.155
32.074;0.383;0.156
32.091;0.384;0.156
32.108;0.384;0.155
32.124;0.383;0.155
32.141;0.381;0.154
32.158;0.378;0.152
32.174;0.374;0.150
32.191;0.369;0.148
32.208;0.363;0.145
32.224;0.356;0.142
32.241;0.348;0.138
32.258;0.339;0.134
32.274;0.329;0.130
32.291;0.319;0.126
32.308;0.307;0.121
32.324;0.294;0.116
32.341;0.281;0.112
32.358;0.267;0.107
32.374;0.252;0.102
32.391;0.236;9.791E-2
32.408;0.219;9.313E-2
32.424;0.202;8.871E-2
32.441;0.185;8.457E-2
32.458;0.166;8.064E-2
32.474;0.147;7.678E-2
32.491;0.128;7.347E-2
32.508;0.108;7.045E-2
32.524;8.787E-2;6.771E-2
32.541;6.742E-2;6.542E-2
32.558;4.660E-2;6.355E-2
32.574;2.561E-2;6.214E-2
32.591;4.456E-3;6.107E-2
32.608;-1.669E-2;6.058E-2
32.624;-3.781E-2;6.042E-2
32.641;-5.904E-2;6.089E-2
32.658;-8.008E-2;6.165E-2
32.674;-0.101;6.280E-2
32.691;-0.122;6.439E-2
32.708;-0.142;6.644E-2
32.724;-0.162;6.890E-2
32.741;-0.181;7.163E-2
32.758;-0.201;7.472E-2
32.774;-0.219;7.817E-2
