;massa_A;
35.140;-0.391;0.123
35.157;-0.394;0.125
35.174;-0.396;0.125
35.190;-0.397;0.126
35.207;-0.397;0.126
35.224;-0.396;0.125
35.240;-0.394;0.125
35.257;-0.391;0.124
35.274;-0.388;0.122
35.290;-0.383;0.120
35.307;-0.378;0.118
35.324;-0.371;0.115
35.340;-0.364;0.112
35.357;-0.356;0.109
35.374;-0.347;0.106
35.390;-0.338;0.102
35.407;-0.327;9.846E-2
35.424;-0.315;9.457E-2
35.440;-0.303;9.060E-2
35.457;-0.290;8.655E-2
35.474;-0.277;8.239E-2
35.490;-0.262;7.835E-2
35.507;-0.247;7.431E-2
35.524;-0.231;7.044E-2
35.540;-0.215;6.665E-2
35.557;-0.198;6.298E-2
35.574;-0.180;5.966E-2
35.590;-0.162;5.652E-2
35.607;-0.144;5.352E-2
35.624;-0.125;5.101E-2
35.640;-0.106;4.862E-2
35.657;-8.611E-2;4.676E-2
35.674;-6.616E-2;4.534E-2
35.690;-4.618E-2;4.411E-2
35.707;-2.609E-2;4.327E-2
35.723;-6.015E-3;4.272E-2
35.740;1.435E-2;4.280E-2
35.757;3.431E-2;4.322E-2
35.773;5.431E-2;4.398E-2
35.790;7.406E-2;4.521E-2
35.807;9.369E-2;4.681E-2
35.823;0.113;4.866E-2
35.840;0.132;5.098E-2
35.857;0.150;5.354E-2
35.874;0.168;5.641E-2
35.890;0.186;5.959E-2
35.907;0.203;6.287E-2
35.924;0.219;6.632E-2
35.940;0.234;6.975E-2
35.957;0.249;7.339E-2
35.974;0.263;7.704E-2
35.990;0.277;8.067E-2
36.007;0.289;8.413E-2
36.024;0.301;8.771E-2
36.040;0.312;9.108E-2
36.057;0.322;9.442E-2
36.074;0.331;9.747E-2
36.090;0.339;0.100
36.107;0.346;0.103
36.124;0.352;0.105
36.140;0.358;0.107
36.157;0.362;0.109
36.174;0.365;0.110
36.190;0.368;0.111
36.207;0.369;0.112
36.223;0.370;0.112
36.240;0.369;0.112
36.257;0.368;0.111
36.274;0.366;0.110
36.290;0.363;0.109
36.307;0.359;0.107
36.323;0.354;0.106
36.340;0.348;0.103
36.357;0.341;0.101
36.373;0.333;9.798E-2
36.390;0.325;9.520E-2
36.407;0.315;9.208E-2
36.423;0.305;8.865E-2
36.440;0.294;8.543E-2
36.457;0.282;8.167E-2
36.473;0.269;7.829E-2
36.490;0.256;7.499E-2
36.507;0.242;7.132E-2
36.523;0.228;6.782E-2
36.540;0.212;6.447E-2
36.557;0.196;6.128E-2
36.573;0.180;5.823E-2
36.590;0.163;5.532E-2
36.607;0.145;5.261E-2
36.623;0.127;5.021E-2
36.640;0.109;4.824E-2
36.657;8.999E-2;4.653E-2
36.673;7.100E-2;4.497E-2
36.690;5.186E-2;4.376E-2
36.707;3.231E-2;4.301E-2
36.723;1.288E-2;4.281E-2
36.740;-6.791E-3;4.291E-2
36.757;-2.675E-2;4.329E-2
36.773;-4.644E-2;4.412E-2
36.790;-6.597E-2;4.528E-2
36.807;-8.543E-2;4.687E-2
36.823;-0.105;4.884E-2
36.840;-0.124;5.104E-2
36.857;-0.143;5.365E-2
36.873;-0.161;5.656E-2
36.890;-0.179;5.981E-2
36.907;-0.197;6.314E-2
36.923;-0.215;6.673E-2
36.940;-0.231;7.071E-2
36.957;-0.247;7.478E-2
36.973;-0.263;7.893E-2
36.990;-0.277;8.311E-2
37.007;-0.291;8.726E-2
37.023;-0.305;9.135E-2
37.040;-0.317;9.549E-2
37.056;-0.329;9.932E-2
37.073;-0.339;0.103
37.090;-0.349;0.107
37.107;-0.359;0.110
37.123;-0.367;0.114
37.140;-0.374;0.116
37.157;-0.380;0.119
37.173;-0.385;0.121
37.190;-0.390;0.123
37.207;-0.393;0.124
37.223;-0.396;0.125
37.240;-0.397;0.126
37.256;-0.398;0.126
37.273;-0.398;0.126
37.290;-0.396;0.126
37.306;-0.394;0.125
37.323;-0.390;0.123
37.340;-0.386;0.122
37.357;-0.381;0.119
37.373;-0.375;0.117
37.390;-0.368;0.114
37.406;-0.360;0.111
37.423;-0.351;0.107
37.440;-0.342;0.104
37.456;-0.331;9.992E-2
37.473;-0.320;9.598E-2
37.490;-0.307;9.196E-2
37.506;-0.295;8.789E-2
37.523;-0.281;8.378E-2
37.540;-0.267;7.964E-2
37.556;-0.252;7.560E-2
37.573;-0.236;7.169E-2
37.590;-0.219;6.785E-2
37.606;-0.202;6.420E-2
37.623;-0.185;6.072E-2
37.640;-0.167;5.750E-2
37.656;-0.149;5.447E-2
37.673;-0.131;5.179E-2
37.690;-0.112;4.939E-2
37.706;-9.295E-2;4.745E-2
37.723;-7.366E-2;4.584E-2
37.740;-5.418E-2;4.466E-2
37.756;-3.488E-2;4.365E-2
37.773;-1.540E-2;4.305E-2
37.790;4.021E-3;4.286E-2
37.806;2.362E-2;4.303E-2
37.823;4.293E-2;4.360E-2
37.840;6.223E-2;4.458E-2
37.856;8.122E-2;4.589E-2
37.873;9.998E-2;4.753E-2
37.890;0.118;4.950E-2
37.906;0.136;5.176E-2
37.923;0.154;5.423E-2
37.940;0.171;5.701E-2
37.956;0.188;5.984E-2
37.973;0.204;6.301E-2
37.990;0.219;6.639E-2
38.006;0.234;6.963E-2
38.023;0.249;7.319E-2
38.040;0.262;7.675E-2
38.056;0.275;8.022E-2
38.073;0.287;8.368E-2
38.090;0.299;8.716E-2
38.106;0.309;9.051E-2
38.123;0.319;9.363E-2
38.140;0.328;9.666E-2
38.156;0.336;9.944E-2
38.173;0.343;0.102
38.189;0.350;0.104
38.206;0.355;0.106
38.223;0.360;0.108
38.239;0.364;0.109
38.256;0.366;0.110
38.273;0.368;0.111
38.289;0.368;0.111
38.306;0.368;0.111
38.323;0.367;0.111
38.340;0.365;0.110
38.356;0.362;0.109
38.373;0.357;0.107
38.390;0.352;0.105
38.406;0.346;0.103
38.423;0.339;0.101
38.440;0.331;9.788E-2
38.456;0.322;9.458E-2
38.473;0.312;9.142E-2
38.490;0.302;8.804E-2
38.506;0.290;8.458E-2
38.523;0.278;8.097E-2
38.540;0.265;7.734E-2
38.556;0.251;7.364E-2
38.573;0.236;7.004E-2
38.590;0.220;6.658E-2
38.606;0.205;6.303E-2
38.623;0.188;5.985E-2
38.640;0.171;5.672E-2
38.656;0.153;5.391E-2
38.673;0.135;5.154E-2
38.690;0.117;4.938E-2
38.706;9.775E-2;4.728E-2
38.723;7.855E-2;4.559E-2
38.739;5.918E-2;4.430E-2
38.756;3.962E-2;4.361E-2
38.773;1.991E-2;4.312E-2
38.789;1.910E-4;4.305E-2
38.806;-1.941E-2;4.323E-2
38.823;-3.920E-2;4.397E-2
38.839;-5.861E-2;4.490E-2
38.856;-7.797E-2;4.630E-2
38.873;-9.704E-2;4.808E-2
38.889;-0.116;5.004E-2
38.906;-0.134;5.242E-2
38.923;-0.153;5.518E-2
38.939;-0.170;5.821E-2
38.956;-0.188;6.138E-2
38.973;-0.204;6.478E-2
38.989;-0.221;6.831E-2
39.006;-0.236;7.208E-2
39.023;-0.251;7.585E-2
39.039;-0.266;7.982E-2
39.056;-0.280;8.372E-2
39.073;-0.292;8.758E-2
39.089;-0.305;9.138E-2
39.106;-0.316;9.511E-2
39.123;-0.327;9.891E-2
39.139;-0.337;0.102
39.156;-0.346;0.106
39.173;-0.355;0.109
39.189;-0.363;0.112
39.206;-0.369;0.115
39.223;-0.375;0.117
39.239;-0.380;0.119
39.256;-0.384;0.120
39.273;-0.387;0.122
39.289;-0.389;0.123
39.306;-0.391;0.123
39.323;-0.391;0.124
39.339;-0.391;0.123
39.356;-0.390;0.123
39.373;-0.387;0.122
39.389;-0.384;0.120
39.406;-0.380;0.119
39.423;-0.375;0.117
39.439;-0.369;0.114
39.456;-0.362;0.112
39.472;-0.355;0.109
39.489;-0.346;0.105
39.506;-0.336;0.102
39.523;-0.326;9.813E-2
39.539;-0.315;9.435E-2
39.556;-0.303;9.043E-2
39.573;-0.290;8.640E-2
39.589;-0.276;8.235E-2
39.606;-0.262;7.824E-2
39.623;-0.247;7.423E-2
39.639;-0.231;7.034E-2
39.656;-0.214;6.660E-2
39.672;-0.197;6.292E-2
39.689;-0.180;5.955E-2
39.706;-0.162;5.643E-2
39.722;-0.143;5.360E-2
39.739;-0.124;5.089E-2
39.756;-0.105;4.870E-2
39.773;-8.510E-2;4.679E-2
39.789;-6.537E-2;4.524E-2
39.806;-4.553E-2;4.407E-2
39.822;-2.553E-2;4.329E-2
39.839;-5.593E-3;4.276E-2
39.856;1.425E-2;4.282E-2
39.872;3.396E-2;4.322E-2
39.889;5.355E-2;4.397E-2
39.906;7.299E-2;4.513E-2
39.922;9.198E-2;4.667E-2
39.939;0.111;4.863E-2
39.956;0.129;5.066E-2
39.972;0.147;5.320E-2
39.989;0.164;5.586E-2
40.006;0.181;5.877E-2
40.022;0.198;6.200E-2
40.039;0.213;6.519E-2
40.056;0.228;6.865E-2
40.072;0.242;7.187E-2
40.089;0.256;7.531E-2
40.106;0.269;7.862E-2
40.122;0.281;8.189E-2
40.139;0.292;8.511E-2
40.156;0.302;8.814E-2
40.172;0.312;9.118E-2
40.189;0.321;9.406E-2
40.206;0.329;9.688E-2
40.222;0.336;9.932E-2
40.239;0.342;0.102
40.256;0.348;0.103
40.272;0.352;0.105
40.289;0.356;0.106
40.306;0.358;0.107
40.322;0.360;0.108
40.339;0.361;0.108
40.356;0.361;0.108
40.372;0.360;0.108
40.389;0.359;0.107
40.406;0.356;0.106
40.422;0.352;0.105
40.439;0.348;0.103
40.456;0.343;0.101
40.472;0.336;9.920E-2
40.489;0.329;9.689E-2
40.506;0.322;9.414E-2
40.522;0.313;9.131E-2
40.539;0.303;8.820E-2
40.556;0.293;8.494E-2
40.572;0.281;8.160E-2
40.589;0.270;7.822E-2
40.606;0.257;7.490E-2
40.622;0.243;7.149E-2
40.639;0.229;6.796E-2
40.655;0.214;6.479E-2
40.672;0.198;6.147E-2
40.689;0.182;5.843E-2
40.705;0.165;5.537E-2
40.722;0.148;5.270E-2
40.739;0.130;5.032E-2
40.755;0.112;4.832E-2
40.772;9.285E-2;4.644E-2
40.789;7.403E-2;4.504E-2
40.806;5.465E-2;4.388E-2
40.822;3.517E-2;4.305E-2
40.839;1.545E-2;4.253E-2
40.856;-4.245E-3;4.245E-2
40.872;-2.410E-2;4.287E-2
40.889;-4.386E-2;4.374E-2
40.906;-6.359E-2;4.487E-2
40.922;-8.321E-2;4.630E-2
40.939;-0.103;4.821E-2
40.956;-0.122;5.047E-2
40.972;-0.141;5.306E-2
40.989;-0.159;5.602E-2
41.006;-0.177;5.908E-2
41.022;-0.194;6.235E-2
41.039;-0.211;6.594E-2
41.056;-0.228;6.967E-2
41.072;-0.244;7.357E-2
41.089;-0.259;7.744E-2
41.106;-0.273;8.139E-2
41.122;-0.287;8.543E-2
41.139;-0.300;8.945E-2
41.156;-0.312;9.338E-2
41.172;-0.323;9.716E-2
41.189;-0.333;0.101
41.205;-0.343;0.104
41.222;-0.352;0.107
41.239;-0.359;0.110
41.255;-0.366;0.113
41.272;-0.372;0.115
41.289;-0.378;0.117
41.305;-0.382;0.119
41.322;-0.385;0.121
41.339;-0.387;0.122
41.355;-0.389;0.122
41.372;-0.389;0.123
41.389;-0.389;0.122
41.405;-0.387;0.122
41.422;-0.385;0.121
41.439;-0.382;0.120
41.455;-0.378;0.118
41.472;-0.373;0.116
41.489;-0.367;0.114
41.505;-0.361;0.111
41.522;-0.353;0.108
41.539;-0.345;0.105
41.555;-0.336;0.102
41.572;-0.326;9.831E-2
41.589;-0.316;9.450E-2
41.605;-0.304;9.080E-2
41.622;-0.292;8.710E-2
41.639;-0.279;8.317E-2
41.655;-0.265;7.921E-2
41.672;-0.251;7.531E-2
41.689;-0.236;7.161E-2
41.705;-0.220;6.792E-2
41.722;-0.204;6.452E-2
41.739;-0.187;6.133E-2
41.755;-0.170;5.815E-2
41.772;-0.153;5.518E-2
41.789;-0.135;5.257E-2
41.805;-0.116;5.021E-2
41.822;-9.758E-2;4.825E-2
41.839;-7.856E-2;4.647E-2
41.855;-5.943E-2;4.509E-2
41.872;-4.007E-2;4.408E-2
41.888;-2.063E-2;4.347E-2
41.905;-1.253E-3;4.323E-2
41.922;1.812E-2;4.323E-2
41.939;3.748E-2;4.359E-2
41.955;5.674E-2;4.447E-2
41.972;7.571E-2;4.576E-2
41.989;9.463E-2;4.713E-2
42.005;0.113;4.898E-2
42.022;0.131;5.108E-2
42.039;0.149;5.342E-2
42.055;0.167;5.625E-2
42.072;0.183;5.926E-2
42.088;0.200;6.228E-2
42.105;0.215;6.556E-2
42.122;0.230;6.877E-2
42.138;0.245;7.217E-2
42.155;0.259;7.572E-2
42.172;0.272;7.931E-2
42.189;0.283;8.254E-2
42.205;0.295;8.578E-2
42.222;0.305;8.915E-2
42.238;0.315;9.215E-2
42.255;0.324;9.507E-2
42.272;0.332;9.782E-2
42.288;0.339;0.100
42.305;0.345;0.103
42.322;0.351;0.104
42.338;0.355;0.106
42.355;0.358;0.107
42.372;0.360;0.108
42.388;0.362;0.108
42.405;0.362;0.109
42.422;0.362;0.109
42.438;0.360;0.108
42.455;0.358;0.107
42.472;0.354;0.106
42.488;0.350;0.104
42.505;0.345;0.102
42.522;0.339;0.100
42.538;0.332;9.764E-2
42.555;0.324;9.499E-2
42.572;0.315;9.207E-2
42.588;0.306;8.889E-2
42.605;0.295;8.567E-2
42.622;0.284;8.232E-2
42.638;0.272;7.890E-2
42.655;0.259;7.548E-2
42.672;0.246;7.191E-2
42.688;0.232;6.865E-2
42.705;0.217;6.545E-2
42.722;0.202;6.210E-2
42.738;0.185;5.901E-2
42.755;0.169;5.614E-2
42.772;0.152;5.345E-2
42.788;0.135;5.100E-2
42.805;0.117;4.886E-2
42.822;9.878E-2;4.701E-2
42.838;8.041E-2;4.544E-2
42.855;6.171E-2;4.401E-2
42.872;4.284E-2;4.315E-2
42.888;2.378E-2;4.250E-2
42.905;4.752E-3;4.232E-2
42.922;-1.434E-2;4.246E-2
42.938;-3.334E-2;4.295E-2
42.955;-5.255E-2;4.397E-2
42.972;-7.147E-2;4.529E-2
42.988;-9.015E-2;4.691E-2
43.005;-0.109;4.881E-2
43.022;-0.127;5.094E-2
43.038;-0.145;5.355E-2
43.055;-0.163;5.639E-2
43.072;-0.180;5.957E-2
43.088;-0.197;6.285E-2
43.105;-0.214;6.633E-2
43.121;-0.229;6.990E-2
43.138;-0.245;7.361E-2
43.155;-0.259;7.742E-2
43.171;-0.274;8.135E-2
43.188;-0.287;8.529E-2
43.205;-0.299;8.923E-2
43.221;-0.311;9.322E-2
43.238;-0.322;9.704E-2
43.255;-0.333;0.101
43.271;-0.342;0.104
43.288;-0.351;0.107
43.305;-0.359;0.110
43.321;-0.366;0.113
43.338;-0.372;0.115
43.355;-0.377;0.117
43.371;-0.381;0.119
43.388;-0.384;0.121
43.405;-0.386;0.122
43.421;-0.388;0.122
43.438;-0.388;0.123
43.455;-0.388;0.122
43.471;-0.387;0.122
43.488;-0.384;0.121
43.505;-0.381;0.120
43.521;-0.377;0.118
43.538;-0.372;0.116
43.555;-0.365;0.113
43.571;-0.359;0.111
43.588;-0.351;0.108
43.605;-0.342;0.104
43.621;-0.333;0.101
43.638;-0.322;9.703E-2
43.655;-0.310;9.298E-2
43.671;-0.299;8.928E-2
43.688;-0.286;8.544E-2
43.705;-0.272;8.141E-2
43.721;-0.258;7.744E-2
43.738;-0.243;7.351E-2
43.755;-0.227;6.966E-2
43.771;-0.210;6.604E-2
43.788;-0.193;6.252E-2
43.805;-0.176;5.920E-2
43.821;-0.159;5.608E-2
43.838;-0.141;5.320E-2
43.855;-0.122;5.071E-2
43.871;-0.103;4.871E-2
43.888;-8.457E-2;4.682E-2
43.905;-6.555E-2;4.542E-2
43.921;-4.646E-2;4.412E-2
43.938;-2.719E-2;4.328E-2
43.955;-7.858E-3;4.275E-2
43.971;1.138E-2;4.284E-2
43.988;3.049E-2;4.318E-2
44.005;4.953E-2;4.375E-2
44.021;6.806E-2;4.473E-2
44.038;8.648E-2;4.611E-2
44.055;0.105;4.782E-2
44.071;0.122;4.987E-2
44.088;0.140;5.214E-2
44.105;0.157;5.445E-2
44.121;0.173;5.700E-2
44.138;0.189;5.989E-2
44.155;0.205;6.286E-2
44.171;0.219;6.611E-2
44.188;0.234;6.929E-2
44.205;0.247;7.259E-2
44.221;0.260;7.590E-2
44.238;0.272;7.923E-2
44.255;0.283;8.240E-2
44.271;0.294;8.560E-2
44.288;0.304;8.856E-2
44.304;0.314;9.167E-2
44.321;0.322;9.441E-2
44.338;0.329;9.685E-2
44.355;0.336;9.924E-2
44.371;0.341;0.101
44.388;0.346;0.103
44.405;0.351;0.104
44.421;0.354;0.105
44.438;0.356;0.106
44.455;0.357;0.107
44.471;0.358;0.107
44.488;0.358;0.107
44.504;0.356;0.106
44.521;0.354;0.105
44.538;0.351;0.104
44.554;0.346;0.103
44.571;0.341;0.101
44.588;0.335;9.865E-2
44.605;0.328;9.614E-2
44.621;0.321;9.354E-2
44.638;0.312;9.066E-2
44.654;0.302;8.754E-2
44.671;0.292;8.429E-2
44.688;0.280;8.098E-2
44.704;0.269;7.751E-2
44.721;0.256;7.420E-2
44.738;0.242;7.083E-2
44.754;0.228;6.751E-2
44.771;0.213;6.433E-2
44.788;0.197;6.126E-2
44.804;0.181;5.818E-2
44.821;0.163;5.531E-2
44.838;0.146;5.259E-2
44.854;0.128;5.022E-2
44.871;0.110;4.812E-2
44.888;9.110E-2;4.641E-2
44.904;7.211E-2;4.482E-2
44.921;5.300E-2;4.381E-2
44.938;3.373E-2;4.304E-2
44.954;1.443E-2;4.266E-2
44.971;-4.907E-3;4.280E-2
44.988;-2.444E-2;4.321E-2
45.004;-4.388E-2;4.397E-2
45.021;-6.326E-2;4.496E-2
45.038;-8.229E-2;4.636E-2
45.054;-0.101;4.814E-2
45.071;-0.120;5.021E-2
45.088;-0.138;5.275E-2
45.104;-0.156;5.538E-2
45.121;-0.173;5.823E-2
45.138;-0.190;6.145E-2
45.154;-0.206;6.481E-2
45.171;-0.222;6.833E-2
45.188;-0.237;7.201E-2
45.204;-0.252;7.565E-2
45.221;-0.266;7.937E-2
45.238;-0.279;8.319E-2
45.254;-0.292;8.703E-2
45.271;-0.303;9.062E-2
45.288;-0.315;9.427E-2
45.304;-0.325;9.764E-2
45.321;-0.334;0.101
45.338;-0.342;0.104
45.354;-0.350;0.107
45.371;-0.357;0.110
45.388;-0.363;0.112
45.404;-0.368;0.114
45.421;-0.373;0.116
45.438;-0.377;0.117
45.454;-0.379;0.118
45.471;-0.381;0.119
45.488;-0.382;0.120
45.504;-0.382;0.120
45.521;-0.381;0.119
45.538;-0.379;0.118
45.554;-0.376;0.117
45.571;-0.373;0.116
45.587;-0.368;0.114
45.604;-0.363;0.112
45.621;-0.357;0.110
45.637;-0.350;0.107
45.654;-0.342;0.104
45.671;-0.334;0.101
45.687;-0.324;9.758E-2
45.704;-0.314;9.421E-2
45.721;-0.303;9.059E-2
45.737;-0.291;8.663E-2
45.754;-0.279;8.293E-2
45.771;-0.265;7.909E-2
45.787;-0.251;7.527E-2
45.804;-0.236;7.149E-2
45.821;-0.221;6.776E-2
45.837;-0.205;6.437E-2
45.854;-0.188;6.114E-2
45.871;-0.171;5.806E-2
45.887;-0.153;5.507E-2
45.904;-0.135;5.243E-2
45.921;-0.117;5.011E-2
45.937;-9.826E-2;4.805E-2
45.954;-7.933E-2;4.623E-2
45.971;-6.010E-2;4.484E-2
45.987;-4.065E-2;4.379E-2
46.004;-2.136E-2;4.300E-2
46.021;-1.969E-3;4.276E-2
46.037;1.751E-2;4.290E-2
46.054;3.674E-2;4.333E-2
46.071;5.593E-2;4.403E-2
46.087;7.506E-2;4.505E-2
46.104;9.386E-2;4.669E-2
46.121;0.112;4.862E-2
46.137;0.130;5.086E-2
46.154;0.148;5.324E-2
46.171;0.165;5.585E-2
46.187;0.182;5.877E-2
46.204;0.198;6.192E-2
46.221;0.213;6.513E-2
46.237;0.228;6.834E-2
46.254;0.242;7.171E-2
46.271;0.255;7.505E-2
46.287;0.267;7.828E-2
46.304;0.279;8.161E-2
46.321;0.290;8.479E-2
46.337;0.300;8.774E-2
46.354;0.309;9.073E-2
46.371;0.318;9.333E-2
46.387;0.325;9.610E-2
46.404;0.332;9.824E-2
46.421;0.338;0.100
46.437;0.343;0.102
46.454;0.347;0.103
46.471;0.350;0.105
46.487;0.352;0.105
46.504;0.353;0.106
46.521;0.354;0.106
46.537;0.353;0.106
46.554;0.352;0.105
46.571;0.349;0.105
46.587;0.346;0.103
46.604;0.342;0.102
46.621;0.337;0.100
46.637;0.331;9.813E-2
46.654;0.325;9.598E-2
46.671;0.317;9.350E-2
46.687;0.309;9.067E-2
46.704;0.300;8.788E-2
46.720;0.290;8.478E-2
46.737;0.279;8.172E-2
46.754;0.268;7.848E-2
46.771;0.256;7.520E-2
46.787;0.243;7.193E-2
46.804;0.229;6.873E-2
46.821;0.215;6.555E-2
46.837;0.200;6.245E-2
46.854;0.185;5.946E-2
46.871;0.169;5.678E-2
46.887;0.153;5.419E-2
46.904;0.136;5.182E-2
46.920;0.118;4.960E-2
46.937;0.101;4.771E-2
46.954;8.265E-2;4.623E-2
46.971;6.422E-2;4.498E-2
46.987;4.564E-2;4.398E-2
47.004;2.671E-2;4.328E-2
47.021;7.850E-3;4.287E-2
47.037;-1.130E-2;4.309E-2
47.054;-3.026E-2;4.352E-2
47.070;-4.939E-2;4.454E-2
47.087;-6.843E-2;4.570E-2
47.104;-8.743E-2;4.714E-2
47.120;-0.106;4.895E-2
47.137;-0.124;5.109E-2
47.154;-0.142;5.353E-2
47.170;-0.160;5.638E-2
47.187;-0.178;5.952E-2
47.204;-0.195;6.276E-2
47.220;-0.211;6.623E-2
47.237;-0.227;6.974E-2
47.254;-0.242;7.346E-2
47.270;-0.257;7.730E-2
47.287;-0.271;8.112E-2
47.304;-0.284;8.491E-2
47.320;-0.297;8.876E-2
47.337;-0.308;9.238E-2
47.354;-0.320;9.605E-2
47.370;-0.329;9.942E-2
47.387;-0.339;0.103
47.404;-0.347;0.106
47.420;-0.355;0.109
47.437;-0.361;0.111
47.454;-0.367;0.113
47.470;-0.372;0.115
47.487;-0.376;0.117
47.504;-0.379;0.118
47.520;-0.381;0.119
47.537;-0.382;0.120
47.554;-0.382;0.120
47.570;-0.382;0.119
47.587;-0.380;0.119
47.604;-0.377;0.118
47.620;-0.374;0.116
47.637;-0.370;0.114
47.654;-0.364;0.112
47.670;-0.358;0.110
47.687;-0.351;0.107
47.704;-0.344;0.104
47.720;-0.335;0.101
47.737;-0.326;9.760E-2
47.754;-0.315;9.427E-2
47.770;-0.304;9.053E-2
47.787;-0.293;8.704E-2
47.804;-0.280;8.321E-2
47.820;-0.267;7.930E-2
47.837;-0.253;7.556E-2
47.854;-0.238;7.199E-2
47.870;-0.223;6.833E-2
47.887;-0.208;6.500E-2
47.903;-0.191;6.162E-2
47.920;-0.175;5.849E-2
47.937;-0.158;5.546E-2
47.954;-0.140;5.294E-2
47.970;-0.123;5.043E-2
47.987;-0.105;4.841E-2
48.004;-8.637E-2;4.660E-2
48.020;-6.786E-2;4.502E-2
48.037;-4.924E-2;4.394E-2
48.053;-3.055E-2;4.312E-2
48.070;-1.176E-2;4.275E-2
48.087;7.097E-3;4.263E-2
48.103;2.573E-2;4.296E-2
48.120;4.455E-2;4.361E-2
48.137;6.287E-2;4.456E-2
48.153;8.135E-2;4.585E-2
48.170;9.940E-2;4.753E-2
48.187;0.117;4.939E-2
48.203;0.134;5.153E-2
48.220;0.151;5.399E-2
48.237;0.168;5.669E-2
48.253;0.184;5.951E-2
48.270;0.199;6.248E-2
48.287;0.214;6.538E-2
48.303;0.229;6.863E-2
48.320;0.242;7.192E-2
48.337;0.255;7.519E-2
48.353;0.267;7.843E-2
48.370;0.279;8.165E-2
48.387;0.290;8.465E-2
48.403;0.300;8.785E-2
48.420;0.309;9.096E-2
48.437;0.318;9.358E-2
48.453;0.325;9.598E-2
48.470;0.332;9.833E-2
48.487;0.338;0.100
48.503;0.343;0.102
48.520;0.347;0.104
48.537;0.350;0.105
48.553;0.352;0.106
48.570;0.353;0.106
48.587;0.353;0.106
48.603;0.353;0.106
48.620;0.351;0.105
48.637;0.349;0.104
48.653;0.345;0.103
48.670;0.341;0.101
48.687;0.336;9.955E-2
48.703;0.329;9.734E-2
48.720;0.322;9.498E-2
48.737;0.314;9.232E-2
48.753;0.306;8.949E-2
48.770;0.296;8.656E-2
48.787;0.285;8.329E-2
48.803;0.274;7.998E-2
48.820;0.262;7.675E-2
48.837;0.249;7.346E-2
48.853;0.236;7.020E-2
48.870;0.222;6.686E-2
48.887;0.207;6.375E-2
48.903;0.191;6.064E-2
48.920;0.175;5.764E-2
48.937;0.158;5.498E-2
48.953;0.141;5.262E-2
48.970;0.124;5.026E-2
48.987;0.106;4.824E-2
49.003;8.807E-2;4.652E-2
49.020;6.983E-2;4.529E-2
49.037;5.151E-2;4.429E-2
49.053;3.279E-2;4.344E-2
49.070;1.375E-2;4.332E-2
49.087;-4.980E-3;4.313E-2
49.103;-2.375E-2;4.351E-2
49.120;-4.250E-2;4.437E-2
49.136;-6.097E-2;4.535E-2
49.153;-7.952E-2;4.672E-2
49.170;-9.771E-2;4.851E-2
49.187;-0.116;5.048E-2
49.203;-0.133;5.274E-2
49.220;-0.151;5.524E-2
49.237;-0.168;5.793E-2
49.253;-0.184;6.095E-2
49.270;-0.200;6.413E-2
49.287;-0.216;6.741E-2
49.303;-0.231;7.062E-2
49.320;-0.246;7.415E-2
49.336;-0.259;7.769E-2
49.353;-0.273;8.132E-2
49.370;-0.285;8.503E-2
49.387;-0.297;8.862E-2
49.403;-0.308;9.217E-2
49.420;-0.318;9.538E-2
49.437;-0.328;9.863E-2
49.453;-0.336;0.102
49.470;-0.345;0.105
49.486;-0.352;0.107
49.503;-0.358;0.110
49.520;-0.364;0.112
49.536;-0.368;0.114
49.553;-0.372;0.115
49.570;-0.375;0.116
49.586;-0.377;0.117
49.603;-0.378;0.118
49.620;-0.378;0.118
49.637;-0.378;0.117
49.653;-0.376;0.117
49.670;-0.373;0.116
49.686;-0.370;0.115
49.703;-0.366;0.113
49.720;-0.360;0.111
49.736;-0.354;0.108
49.753;-0.347;0.106
49.770;-0.340;0.103
49.786;-0.331;9.986E-2
49.803;-0.321;9.657E-2
49.820;-0.311;9.304E-2
49.836;-0.300;8.940E-2
49.853;-0.287;8.569E-2
49.870;-0.275;8.201E-2
49.886;-0.261;7.834E-2
49.903;-0.247;7.450E-2
49.920;-0.232;7.082E-2
49.936;-0.217;6.726E-2
49.953;-0.201;6.377E-2
49.970;-0.184;6.061E-2
49.986;-0.167;5.747E-2
50.003;-0.149;5.469E-2
50.020;-0.131;5.216E-2
50.036;-0.113;4.986E-2
50.053;-9.454E-2;4.789E-2
50.070;-7.579E-2;4.609E-2
50.086;-5.711E-2;4.483E-2
50.103;-3.800E-2;4.383E-2
50.120;-1.896E-2;4.319E-2
50.136;4.742E-5;4.296E-2
50.153;1.915E-2;4.300E-2
50.170;3.791E-2;4.345E-2
50.186;5.647E-2;4.440E-2
50.203;7.481E-2;4.554E-2
50.220;9.303E-2;4.691E-2
50.236;0.111;4.867E-2
50.253;0.128;5.068E-2
50.270;0.145;5.307E-2
50.286;0.161;5.574E-2
50.303;0.177;5.827E-2
50.320;0.193;6.114E-2
50.336;0.207;6.407E-2
50.353;0.222;6.704E-2
50.369;0.235;7.011E-2
50.386;0.248;7.330E-2
50.403;0.260;7.657E-2
50.420;0.272;7.965E-2
50.436;0.282;8.264E-2
50.453;0.292;8.544E-2
50.470;0.301;8.818E-2
50.486;0.310;9.082E-2
50.503;0.317;9.326E-2
